gene/TE	../../BAM/CGND_13066/HRA-00596_PE.bam
"A1BG"	16
"A1BG-AS1"	98
"A1CF"	0
"A2M"	1291
"A2M-AS1"	85
"A2ML1"	152
"A2MP1"	0
"A3GALT2"	2
"A4GALT"	20
"A4GNT"	1
"AA06"	82
"AAAS"	220
"AACS"	728
"AACSP1"	17
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	6
"AADAT"	222
"AAED1"	55
"AAGAB"	459
"AAK1"	6793
"AAMDC"	51
"AAMP"	551
"AANAT"	4
"AAR2"	142
"AARD"	10
"AARS"	2982
"AARS2"	392
"AARSD1"	81
"AASDH"	437
"AASDHPPT"	1001
"AASS"	535
"AATBC"	2
"AATF"	292
"AATK"	2487
"ABALON"	5
"ABAT"	3236
"ABCA1"	618
"ABCA10"	458
"ABCA11P"	207
"ABCA12"	7
"ABCA13"	0
"ABCA17P"	87
"ABCA2"	7246
"ABCA3"	2426
"ABCA4"	18
"ABCA5"	1718
"ABCA6"	437
"ABCA7"	280
"ABCA8"	542
"ABCA9"	416
"ABCA9-AS1"	1
"ABCB1"	351
"ABCB10"	271
"ABCB11"	4
"ABCB4"	13
"ABCB5"	0
"ABCB6"	386
"ABCB7"	230
"ABCB8"	481
"ABCB9"	406
"ABCC1"	376
"ABCC10"	311
"ABCC11"	26
"ABCC12"	37
"ABCC13"	0
"ABCC2"	32
"ABCC3"	8
"ABCC4"	202
"ABCC5"	1824
"ABCC5-AS1"	0
"ABCC6"	6
"ABCC6P1"	12
"ABCC6P2"	3
"ABCC8"	1084
"ABCC9"	525
"ABCD1"	72
"ABCD2"	512
"ABCD3"	739
"ABCD4"	393
"ABCE1"	677
"ABCF1"	532
"ABCF2"	688
"ABCF3"	492
"ABCG1"	372
"ABCG2"	385
"ABCG4"	299
"ABCG5"	10
"ABCG8"	50
"ABHD1"	15
"ABHD10"	366
"ABHD11"	87
"ABHD11-AS1"	0
"ABHD12"	789
"ABHD12B"	66
"ABHD13"	574
"ABHD14A"	152
"ABHD14A-ACY1"	105
"ABHD14B"	95
"ABHD15"	104
"ABHD16A"	308
"ABHD16B"	0
"ABHD17A"	1119
"ABHD17B"	457
"ABHD17C"	209
"ABHD18"	330
"ABHD2"	3984
"ABHD3"	101
