gene/TE	../../BAM/CGND_13315/HRA-01365_PE.bam
"A1BG"	124
"A1BG-AS1"	332
"A1CF"	0
"A2M"	3516
"A2M-AS1"	141
"A2ML1"	173
"A2MP1"	3
"A3GALT2"	2
"A4GALT"	192
"A4GNT"	0
"AA06"	15
"AAAS"	462
"AACS"	2419
"AACSP1"	14
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	380
"AAED1"	113
"AAGAB"	1581
"AAK1"	13292
"AAMDC"	119
"AAMP"	2608
"AANAT"	11
"AAR2"	495
"AARD"	30
"AARS"	10947
"AARS2"	1034
"AARSD1"	342
"AASDH"	589
"AASDHPPT"	3176
"AASS"	971
"AATBC"	4
"AATF"	981
"AATK"	9621
"ABALON"	5
"ABAT"	12369
"ABCA1"	1184
"ABCA10"	637
"ABCA11P"	463
"ABCA12"	19
"ABCA13"	0
"ABCA17P"	142
"ABCA2"	30326
"ABCA3"	8134
"ABCA4"	24
"ABCA5"	2857
"ABCA6"	686
"ABCA7"	606
"ABCA8"	1633
"ABCA9"	483
"ABCA9-AS1"	0
"ABCB1"	725
"ABCB10"	619
"ABCB11"	2
"ABCB4"	11
"ABCB5"	0
"ABCB6"	883
"ABCB7"	616
"ABCB8"	1158
"ABCB9"	881
"ABCC1"	972
"ABCC10"	659
"ABCC11"	36
"ABCC12"	121
"ABCC13"	0
"ABCC2"	43
"ABCC3"	22
"ABCC4"	424
"ABCC5"	3258
"ABCC5-AS1"	0
"ABCC6"	23
"ABCC6P1"	6
"ABCC6P2"	2
"ABCC8"	1318
"ABCC9"	1588
"ABCD1"	166
"ABCD2"	820
"ABCD3"	1400
"ABCD4"	842
"ABCE1"	1715
"ABCF1"	1749
"ABCF2"	2251
"ABCF3"	1937
"ABCG1"	1281
"ABCG2"	563
"ABCG4"	793
"ABCG5"	17
"ABCG8"	70
"ABHD1"	27
"ABHD10"	993
"ABHD11"	254
"ABHD11-AS1"	0
"ABHD12"	2845
"ABHD12B"	173
"ABHD13"	841
"ABHD14A"	695
"ABHD14A-ACY1"	377
"ABHD14B"	200
"ABHD15"	175
"ABHD16A"	1158
"ABHD16B"	0
"ABHD17A"	3323
"ABHD17B"	1248
"ABHD17C"	456
"ABHD18"	591
"ABHD2"	8334
"ABHD3"	157
"ABHD4"	602
"ABHD5"	721
"ABHD6"	1236
"ABHD8"	2739
"ABI1"	2566
"ABI2"	10931
"ABI3"	168
"ABI3BP"	217
"ABL1"	3029
"ABL2"	3812
"ABLIM1"	8348
"ABLIM2"	3056
"ABLIM3"	1512
"ABO"	43
"ABR"	22071
"ABRA"	3
"ABRACL"	165
"ABRAXAS1"	130
"ABRAXAS2"	652
"ABT1"	373
"ABTB1"	1551
"ABTB2"	276
"ACAA1"	1372
"ACAA2"	732
"ACACA"	8005
"ACACB"	1574
"ACAD10"	537
"ACAD11"	648
"ACAD8"	730
"ACAD9"	1319
"ACADL"	104
"ACADM"	1271
"ACADS"	313
"ACADSB"	2096
"ACADVL"	2953
"ACAN"	249
"ACAP1"	16
"ACAP2"	2030
"ACAP3"	3837
"ACAT1"	1094
"ACAT2"	1029
"ACBD3"	1434
"ACBD3-AS1"	0
"ACBD4"	516
"ACBD5"	2734
"ACBD6"	618
"ACBD7"	1668
"ACBD7-DCLRE1CP1"	117
"ACCS"	261
"ACCSL"	2
"ACD"	454
"ACE"	378
"ACE2"	11
"ACER1"	4
"ACER2"	215
"ACER3"	1693
"ACHE"	867
"ACIN1"	3694
"ACKR1"	359
"ACKR2"	43
"ACKR3"	192
"ACKR4"	2
"ACLY"	4940
"ACMSD"	0
