gene/TE	../../BAM/CGND_13096/HRA-00600_PE.bam
"A1BG"	35
"A1BG-AS1"	109
"A1CF"	0
"A2M"	760
"A2M-AS1"	90
"A2ML1"	98
"A2MP1"	0
"A3GALT2"	0
"A4GALT"	49
"A4GNT"	1
"AA06"	69
"AAAS"	177
"AACS"	793
"AACSP1"	21
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	246
"AAED1"	47
"AAGAB"	515
"AAK1"	7331
"AAMDC"	59
"AAMP"	555
"AANAT"	2
"AAR2"	188
"AARD"	9
"AARS"	2931
"AARS2"	317
"AARSD1"	93
"AASDH"	477
"AASDHPPT"	1152
"AASS"	502
"AATBC"	1
"AATF"	353
"AATK"	2285
"ABALON"	2
"ABAT"	3965
"ABCA1"	531
"ABCA10"	469
"ABCA11P"	169
"ABCA12"	16
"ABCA13"	14
"ABCA17P"	108
"ABCA2"	7028
"ABCA3"	2269
"ABCA4"	14
"ABCA5"	1957
"ABCA6"	550
"ABCA7"	240
"ABCA8"	762
"ABCA9"	495
"ABCA9-AS1"	4
"ABCB1"	204
"ABCB10"	265
"ABCB11"	3
"ABCB4"	4
"ABCB5"	0
"ABCB6"	340
"ABCB7"	309
"ABCB8"	386
"ABCB9"	423
"ABCC1"	441
"ABCC10"	278
"ABCC11"	15
"ABCC12"	32
"ABCC13"	0
"ABCC2"	24
"ABCC3"	21
"ABCC4"	218
"ABCC5"	2077
"ABCC5-AS1"	0
"ABCC6"	9
"ABCC6P1"	13
"ABCC6P2"	0
"ABCC8"	793
"ABCC9"	1199
"ABCD1"	35
"ABCD2"	427
"ABCD3"	807
"ABCD4"	461
"ABCE1"	745
"ABCF1"	459
"ABCF2"	697
"ABCF3"	510
"ABCG1"	384
"ABCG2"	249
"ABCG4"	288
"ABCG5"	15
"ABCG8"	50
"ABHD1"	7
"ABHD10"	447
"ABHD11"	80
"ABHD11-AS1"	2
"ABHD12"	931
"ABHD12B"	61
"ABHD13"	515
"ABHD14A"	163
"ABHD14A-ACY1"	115
"ABHD14B"	99
"ABHD15"	87
"ABHD16A"	334
"ABHD16B"	0
"ABHD17A"	1228
"ABHD17B"	540
"ABHD17C"	224
"ABHD18"	322
"ABHD2"	4127
"ABHD3"	133
"ABHD4"	263
"ABHD5"	398
"ABHD6"	517
"ABHD8"	825
"ABI1"	1100
"ABI2"	3855
"ABI3"	33
"ABI3BP"	126
"ABL1"	947
"ABL2"	1767
"ABLIM1"	4372
"ABLIM2"	1046
"ABLIM3"	494
"ABO"	14
"ABR"	5979
"ABRA"	3
"ABRACL"	50
"ABRAXAS1"	51
"ABRAXAS2"	301
"ABT1"	78
"ABTB1"	394
"ABTB2"	137
"ACAA1"	440
"ACAA2"	315
"ACACA"	3382
"ACACB"	634
"ACAD10"	257
"ACAD11"	348
"ACAD8"	306
"ACAD9"	468
"ACADL"	42
"ACADM"	552
"ACADS"	109
"ACADSB"	778
"ACADVL"	1134
"ACAN"	126
"ACAP1"	4
"ACAP2"	1134
"ACAP3"	1212
"ACAT1"	407
"ACAT2"	257
"ACBD3"	470
"ACBD3-AS1"	0
"ACBD4"	184
"ACBD5"	1145
"ACBD6"	163
"ACBD7"	1301
"ACBD7-DCLRE1CP1"	81
"ACCS"	84
"ACCSL"	1
"ACD"	97
"ACE"	107
"ACE2"	13
"ACER1"	2
"ACER2"	120
"ACER3"	773
"ACHE"	221
"ACIN1"	1416
"ACKR1"	105
"ACKR2"	16
"ACKR3"	71
"ACKR4"	0
"ACLY"	1255
"ACMSD"	0
"ACO1"	616
"ACO2"	3318
"ACOD1"	0
"ACOT1"	25
"ACOT11"	277
"ACOT12"	6
"ACOT13"	267
"ACOT2"	157
"ACOT4"	18
"ACOT6"	2
"ACOT7"	868
"ACOT8"	182
"ACOT9"	257
"ACOX1"	1423
"ACOX2"	45
"ACOX3"	392
"ACOXL"	0
"ACOXL-AS1"	10
"ACP1"	486
"ACP2"	229
"ACP4"	0
"ACP5"	9
"ACP6"	217
"ACP7"	30
"ACPP"	8
"ACR"	6
"ACRBP"	8
"ACRV1"	7
"ACSBG1"	819
"ACSBG2"	2
"ACSF2"	86
"ACSF3"	199
"ACSL1"	827
"ACSL3"	2615
"ACSL4"	976
"ACSL5"	122
"ACSL6"	2907
"ACSM1"	3
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	0
"ACSM4"	0
"ACSM5"	37
"ACSM6"	0
"ACSS1"	681
"ACSS2"	422
"ACSS3"	507
"ACTA1"	5
"ACTA2"	31
"ACTA2-AS1"	238
"ACTB"	14478
"ACTBL2"	0
"ACTC1"	5
"ACTG1"	7742
"ACTG1P17"	13
"ACTG1P20"	48
"ACTG1P4"	168
"ACTG2"	1
"ACTL10"	4
"ACTL6A"	83
"ACTL6B"	248
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	1720
"ACTN1-AS1"	2
"ACTN2"	886
"ACTN3"	1
"ACTN4"	1716
"ACTR10"	485
"ACTR1A"	1762
"ACTR1B"	947
"ACTR2"	3145
"ACTR3"	1077
"ACTR3B"	456
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	291
"ACTR5"	143
"ACTR6"	298
"ACTR8"	503
"ACTRT1"	5
"ACTRT2"	0
"ACTRT3"	20
"ACVR1"	292
"ACVR1B"	1054
"ACVR1C"	412
"ACVR2A"	517
"ACVR2B"	690
"ACVR2B-AS1"	23
"ACVRL1"	60
"ACY1"	45
"ACY3"	4
"ACYP1"	114
"ACYP2"	248
"ADA"	32
"ADA2"	99
"ADAD1"	0
"ADAD2"	12
"ADAL"	211
"ADAM10"	1355
"ADAM11"	942
"ADAM12"	125
"ADAM15"	320
"ADAM17"	500
"ADAM18"	1
"ADAM19"	258
"ADAM1A"	113
"ADAM2"	0
"ADAM20"	190
"ADAM20P1"	170
"ADAM21"	9
"ADAM21P1"	0
"ADAM22"	4112
"ADAM23"	2745
"ADAM28"	79
"ADAM29"	3
"ADAM30"	0
"ADAM32"	187
"ADAM33"	21
"ADAM3A"	0
"ADAM3B"	7
"ADAM5"	7
"ADAM6"	0
"ADAM7"	0
"ADAM8"	43
"ADAM9"	776
"ADAMDEC1"	0
"ADAMTS1"	444
"ADAMTS10"	316
"ADAMTS12"	22
"ADAMTS13"	156
"ADAMTS14"	21
"ADAMTS15"	10
"ADAMTS16"	139
"ADAMTS17"	115
"ADAMTS18"	175
"ADAMTS19"	211
"ADAMTS19-AS1"	9
"ADAMTS2"	190
"ADAMTS20"	4
"ADAMTS3"	177
"ADAMTS4"	272
"ADAMTS5"	41
"ADAMTS6"	47
"ADAMTS7"	15
"ADAMTS7P1"	52
"ADAMTS8"	123
"ADAMTS9"	397
"ADAMTS9-AS1"	18
"ADAMTS9-AS2"	113
"ADAMTSL1"	69
"ADAMTSL2"	243
"ADAMTSL3"	261
"ADAMTSL4"	17
"ADAMTSL4-AS1"	13
"ADAMTSL5"	11
"ADAP1"	1082
"ADAP2"	59
"ADAR"	4756
"ADARB1"	1004
"ADARB2"	978
"ADARB2-AS1"	2
"ADAT1"	502
"ADAT2"	106
"ADAT3"	45
"ADCK1"	102
"ADCK2"	275
"ADCK5"	50
"ADCY1"	8107
"ADCY10"	122
"ADCY10P1"	258
"ADCY2"	2795
"ADCY3"	992
"ADCY4"	17
"ADCY5"	1519
"ADCY6"	591
"ADCY7"	204
"ADCY8"	399
"ADCY9"	989
"ADCYAP1"	95
"ADCYAP1R1"	2798
"ADD1"	4276
"ADD2"	3136
"ADD3"	4056
"ADD3-AS1"	26
"ADGB"	2
"ADGRA1"	607
"ADGRA1-AS1"	17
"ADGRA2"	170
"ADGRA3"	954
"ADGRB1"	1649
"ADGRB2"	2715
"ADGRB3"	4065
"ADGRD1"	31
"ADGRD1-AS1"	0
"ADGRE1"	9
"ADGRE2"	46
"ADGRE3"	0
"ADGRE4P"	4
"ADGRE5"	58
"ADGRF1"	0
"ADGRF2"	7
"ADGRF3"	18
"ADGRF4"	8
"ADGRF5"	371
"ADGRG1"	2201
"ADGRG2"	1
