gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00092_PE.bam
"A1BG"	41
"A1BG-AS1"	133
"A1CF"	0
"A2M"	5594
"A2M-AS1"	79
"A2ML1"	120
"A2MP1"	5
"A3GALT2"	2
"A4GALT"	87
"A4GNT"	1
"AA06"	38
"AAAS"	135
"AACS"	906
"AACSP1"	11
"AADAC"	1
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	6
"AADAT"	280
"AAED1"	119
"AAGAB"	1095
"AAK1"	9271
"AAMDC"	71
"AAMP"	928
"AANAT"	3
"AAR2"	205
"AARD"	5
"AARS"	3896
"AARS2"	336
"AARSD1"	161
"AASDH"	767
"AASDHPPT"	2801
"AASS"	1006
"AATBC"	6
"AATF"	451
"AATK"	1519
"ABALON"	1
"ABAT"	5604
"ABCA1"	1196
"ABCA10"	792
"ABCA11P"	301
"ABCA12"	24
"ABCA13"	7
"ABCA17P"	69
"ABCA2"	5971
"ABCA3"	2876
"ABCA4"	45
"ABCA5"	4271
"ABCA6"	698
"ABCA7"	203
"ABCA8"	1063
"ABCA9"	960
"ABCA9-AS1"	3
"ABCB1"	762
"ABCB10"	359
"ABCB11"	2
"ABCB4"	21
"ABCB5"	0
"ABCB6"	279
"ABCB7"	499
"ABCB8"	311
"ABCB9"	399
"ABCC1"	448
"ABCC10"	207
"ABCC11"	17
"ABCC12"	43
"ABCC13"	6
"ABCC2"	32
"ABCC3"	22
"ABCC4"	667
"ABCC5"	2338
"ABCC5-AS1"	0
"ABCC6"	22
"ABCC6P1"	21
"ABCC6P2"	4
"ABCC8"	672
"ABCC9"	1370
"ABCD1"	72
"ABCD2"	697
"ABCD3"	1285
"ABCD4"	353
"ABCE1"	1377
"ABCF1"	604
"ABCF2"	812
"ABCF3"	766
"ABCG1"	751
"ABCG2"	933
"ABCG4"	287
"ABCG5"	6
"ABCG8"	25
"ABHD1"	10
"ABHD10"	819
"ABHD11"	68
"ABHD11-AS1"	1
"ABHD12"	1203
"ABHD12B"	94
"ABHD13"	1089
"ABHD14A"	240
"ABHD14A-ACY1"	129
"ABHD14B"	144
"ABHD15"	122
"ABHD16A"	386
"ABHD16B"	0
"ABHD17A"	1070
"ABHD17B"	769
"ABHD17C"	424
"ABHD18"	499
"ABHD2"	5634
"ABHD3"	190
"ABHD4"	336
"ABHD5"	588
"ABHD6"	429
"ABHD8"	1015
"ABI1"	2713
"ABI2"	8415
"ABI3"	121
"ABI3BP"	292
"ABL1"	946
"ABL2"	2618
"ABLIM1"	7202
"ABLIM2"	1644
"ABLIM3"	878
"ABO"	7
"ABR"	8972
"ABRA"	2
"ABRACL"	136
"ABRAXAS1"	128
"ABRAXAS2"	554
"ABT1"	144
"ABTB1"	386
"ABTB2"	96
"ACAA1"	587
"ACAA2"	468
"ACACA"	3909
"ACACB"	914
"ACAD10"	312
"ACAD11"	536
"ACAD8"	398
"ACAD9"	564
"ACADL"	187
"ACADM"	1092
"ACADS"	130
"ACADSB"	1699
"ACADVL"	1320
"ACAN"	204
"ACAP1"	12
"ACAP2"	2697
"ACAP3"	1268
"ACAT1"	902
"ACAT2"	575
"ACBD3"	1040
"ACBD3-AS1"	0
"ACBD4"	151
"ACBD5"	1874
"ACBD6"	381
"ACBD7"	1153
"ACBD7-DCLRE1CP1"	79
"ACCS"	133
"ACCSL"	13
"ACD"	152
"ACE"	114
"ACE2"	11
"ACER1"	1
"ACER2"	180
"ACER3"	1273
"ACHE"	209
"ACIN1"	1407
"ACKR1"	324
"ACKR2"	32
"ACKR3"	138
"ACKR4"	1
"ACLY"	1899
"ACMSD"	0
"ACO1"	738
"ACO2"	3849
"ACOD1"	0
"ACOT1"	78
"ACOT11"	236
"ACOT12"	10
"ACOT13"	375
"ACOT2"	262
"ACOT4"	62
"ACOT6"	6
"ACOT7"	1040
"ACOT8"	224
"ACOT9"	534
"ACOX1"	2954
"ACOX2"	54
"ACOX3"	428
"ACOXL"	0
"ACOXL-AS1"	17
"ACP1"	1213
"ACP2"	342
"ACP4"	0
"ACP5"	15
"ACP6"	176
"ACP7"	8
"ACPP"	69
"ACR"	8
"ACRBP"	17
"ACRV1"	14
"ACSBG1"	1055
"ACSBG2"	3
"ACSF2"	151
"ACSF3"	185
"ACSL1"	3373
"ACSL3"	5750
"ACSL4"	2737
"ACSL5"	259
"ACSL6"	3348
"ACSM1"	7
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	13
"ACSM4"	0
"ACSM5"	143
"ACSM6"	0
"ACSS1"	690
"ACSS2"	455
"ACSS3"	918
"ACTA1"	9
"ACTA2"	276
"ACTA2-AS1"	141
"ACTB"	31346
"ACTBL2"	0
"ACTC1"	34
"ACTG1"	15650
"ACTG1P17"	4
"ACTG1P20"	51
"ACTG1P4"	87
"ACTG2"	37
"ACTL10"	2
"ACTL6A"	122
"ACTL6B"	434
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	0
"ACTL9"	0
"ACTN1"	2448
"ACTN1-AS1"	0
"ACTN2"	1022
"ACTN3"	1
"ACTN4"	2219
"ACTR10"	1293
"ACTR1A"	2283
"ACTR1B"	1319
"ACTR2"	8896
"ACTR3"	2446
"ACTR3B"	1020
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	224
"ACTR5"	173
"ACTR6"	751
"ACTR8"	792
"ACTRT1"	4
"ACTRT2"	0
"ACTRT3"	22
"ACVR1"	449
"ACVR1B"	1581
"ACVR1C"	854
"ACVR2A"	1276
"ACVR2B"	1067
"ACVR2B-AS1"	56
"ACVRL1"	139
"ACY1"	35
"ACY3"	1
"ACYP1"	187
"ACYP2"	463
"ADA"	19
"ADA2"	506
"ADAD1"	0
"ADAD2"	3
