gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00056_PE.bam
"A1BG"	14
"A1BG-AS1"	113
"A1CF"	0
"A2M"	1836
"A2M-AS1"	122
"A2ML1"	100
"A2MP1"	1
"A3GALT2"	1
"A4GALT"	24
"A4GNT"	1
"AA06"	53
"AAAS"	157
"AACS"	1016
"AACSP1"	5
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	4
"AADAT"	252
"AAED1"	59
"AAGAB"	812
"AAK1"	11508
"AAMDC"	55
"AAMP"	758
"AANAT"	3
"AAR2"	186
"AARD"	5
"AARS"	4243
"AARS2"	415
"AARSD1"	110
"AASDH"	610
"AASDHPPT"	1997
"AASS"	355
"AATBC"	0
"AATF"	300
"AATK"	2007
"ABALON"	3
"ABAT"	5145
"ABCA1"	497
"ABCA10"	698
"ABCA11P"	214
"ABCA12"	6
"ABCA13"	1
"ABCA17P"	124
"ABCA2"	5469
"ABCA3"	2931
"ABCA4"	12
"ABCA5"	2717
"ABCA6"	535
"ABCA7"	277
"ABCA8"	399
"ABCA9"	520
"ABCA9-AS1"	1
"ABCB1"	269
"ABCB10"	360
"ABCB11"	1
"ABCB4"	5
"ABCB5"	0
"ABCB6"	412
"ABCB7"	363
"ABCB8"	421
"ABCB9"	398
"ABCC1"	481
"ABCC10"	294
"ABCC11"	13
"ABCC12"	55
"ABCC13"	0
"ABCC2"	20
"ABCC3"	5
"ABCC4"	218
"ABCC5"	2564
"ABCC5-AS1"	0
"ABCC6"	13
"ABCC6P1"	5
"ABCC6P2"	2
"ABCC8"	770
"ABCC9"	625
"ABCD1"	39
"ABCD2"	719
"ABCD3"	857
"ABCD4"	312
"ABCE1"	983
"ABCF1"	496
"ABCF2"	909
"ABCF3"	675
"ABCG1"	544
"ABCG2"	340
"ABCG4"	382
"ABCG5"	14
"ABCG8"	49
"ABHD1"	9
"ABHD10"	630
"ABHD11"	58
"ABHD11-AS1"	0
"ABHD12"	1024
"ABHD12B"	104
"ABHD13"	864
"ABHD14A"	207
"ABHD14A-ACY1"	117
"ABHD14B"	72
"ABHD15"	68
"ABHD16A"	417
"ABHD16B"	0
"ABHD17A"	991
"ABHD17B"	749
"ABHD17C"	297
"ABHD18"	386
"ABHD2"	5273
"ABHD3"	141
"ABHD4"	155
"ABHD5"	378
"ABHD6"	581
"ABHD8"	1059
"ABI1"	1563
"ABI2"	5928
"ABI3"	54
"ABI3BP"	69
"ABL1"	935
"ABL2"	2237
"ABLIM1"	4649
"ABLIM2"	1648
"ABLIM3"	659
"ABO"	7
"ABR"	8025
"ABRA"	9
"ABRACL"	102
"ABRAXAS1"	54
"ABRAXAS2"	414
"ABT1"	136
"ABTB1"	553
"ABTB2"	108
"ACAA1"	371
"ACAA2"	202
"ACACA"	4527
"ACACB"	686
"ACAD10"	264
"ACAD11"	385
"ACAD8"	363
"ACAD9"	473
"ACADL"	40
"ACADM"	650
"ACADS"	89
"ACADSB"	898
"ACADVL"	1024
"ACAN"	99
"ACAP1"	4
"ACAP2"	1396
"ACAP3"	1236
"ACAT1"	500
"ACAT2"	260
"ACBD3"	597
"ACBD3-AS1"	0
"ACBD4"	156
"ACBD5"	1294
"ACBD6"	218
"ACBD7"	998
"ACBD7-DCLRE1CP1"	79
"ACCS"	89
"ACCSL"	0
"ACD"	148
"ACE"	134
"ACE2"	4
"ACER1"	0
"ACER2"	178
"ACER3"	1036
"ACHE"	373
"ACIN1"	1281
"ACKR1"	155
"ACKR2"	22
"ACKR3"	74
"ACKR4"	0
"ACLY"	1730
"ACMSD"	0
"ACO1"	580
"ACO2"	3797
"ACOD1"	0
"ACOT1"	24
"ACOT11"	288
"ACOT12"	4
"ACOT13"	282
"ACOT2"	151
"ACOT4"	27
"ACOT6"	2
"ACOT7"	1298
"ACOT8"	214
"ACOT9"	417
"ACOX1"	1877
"ACOX2"	41
"ACOX3"	422
"ACOXL"	0
"ACOXL-AS1"	1
"ACP1"	754
"ACP2"	288
"ACP4"	0
"ACP5"	3
"ACP6"	185
"ACP7"	26
"ACPP"	15
"ACR"	8
"ACRBP"	7
"ACRV1"	11
"ACSBG1"	616
"ACSBG2"	2
"ACSF2"	49
"ACSF3"	243
"ACSL1"	748
"ACSL3"	4556
"ACSL4"	2110
"ACSL5"	126
"ACSL6"	4092
"ACSM1"	6
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	23
"ACSM6"	0
"ACSS1"	737
"ACSS2"	407
"ACSS3"	373
"ACTA1"	10
"ACTA2"	36
"ACTA2-AS1"	214
"ACTB"	17811
"ACTBL2"	0
"ACTC1"	13
"ACTG1"	8305
"ACTG1P17"	6
"ACTG1P20"	57
"ACTG1P4"	106
"ACTG2"	0
"ACTL10"	4
"ACTL6A"	72
"ACTL6B"	346
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2216
"ACTN1-AS1"	0
"ACTN2"	1003
"ACTN3"	1
"ACTN4"	2095
"ACTR10"	829
"ACTR1A"	2070
"ACTR1B"	982
"ACTR2"	6405
"ACTR3"	1724
"ACTR3B"	811
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	305
"ACTR5"	145
"ACTR6"	502
"ACTR8"	685
"ACTRT1"	4
"ACTRT2"	0
"ACTRT3"	28
"ACVR1"	316
"ACVR1B"	1384
"ACVR1C"	874
"ACVR2A"	801
"ACVR2B"	944
"ACVR2B-AS1"	22
"ACVRL1"	170
"ACY1"	24
"ACY3"	7
"ACYP1"	146
"ACYP2"	344
"ADA"	32
"ADA2"	118
"ADAD1"	0
"ADAD2"	13
"ADAL"	225
"ADAM10"	1678
"ADAM11"	1238
"ADAM12"	73
"ADAM15"	292
"ADAM17"	649
"ADAM18"	1
"ADAM19"	358
"ADAM1A"	131
"ADAM2"	0
"ADAM20"	250
"ADAM20P1"	237
"ADAM21"	12
"ADAM21P1"	1
"ADAM22"	6036
"ADAM23"	3888
"ADAM28"	106
"ADAM29"	4
"ADAM30"	0
"ADAM32"	327
"ADAM33"	43
"ADAM3A"	0
"ADAM3B"	6
"ADAM5"	6
"ADAM6"	0
"ADAM7"	0
"ADAM8"	23
"ADAM9"	1152
"ADAMDEC1"	0
"ADAMTS1"	294
"ADAMTS10"	259
"ADAMTS12"	5
"ADAMTS13"	170
"ADAMTS14"	27
"ADAMTS15"	11
"ADAMTS16"	175
"ADAMTS17"	158
"ADAMTS18"	17
"ADAMTS19"	248
"ADAMTS19-AS1"	10
"ADAMTS2"	190
"ADAMTS20"	14
"ADAMTS3"	305
"ADAMTS4"	121
"ADAMTS5"	79
"ADAMTS6"	114
"ADAMTS7"	20
"ADAMTS7P1"	42
"ADAMTS8"	182
"ADAMTS9"	180
"ADAMTS9-AS1"	30
"ADAMTS9-AS2"	116
