gene/TE	../../BAM/CGND_13096/HRA-00243_PE.bam
"A1BG"	15
"A1BG-AS1"	95
"A1CF"	0
"A2M"	1415
"A2M-AS1"	48
"A2ML1"	84
"A2MP1"	0
"A3GALT2"	2
"A4GALT"	18
"A4GNT"	0
"AA06"	24
"AAAS"	147
"AACS"	933
"AACSP1"	4
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	3
"AADAT"	173
"AAED1"	37
"AAGAB"	676
"AAK1"	8165
"AAMDC"	36
"AAMP"	651
"AANAT"	3
"AAR2"	118
"AARD"	2
"AARS"	4229
"AARS2"	335
"AARSD1"	122
"AASDH"	363
"AASDHPPT"	1735
"AASS"	190
"AATBC"	1
"AATF"	330
"AATK"	1899
"ABALON"	0
"ABAT"	5305
"ABCA1"	286
"ABCA10"	338
"ABCA11P"	249
"ABCA12"	11
"ABCA13"	1
"ABCA17P"	63
"ABCA2"	4849
"ABCA3"	2825
"ABCA4"	14
"ABCA5"	1857
"ABCA6"	332
"ABCA7"	157
"ABCA8"	222
"ABCA9"	346
"ABCA9-AS1"	1
"ABCB1"	322
"ABCB10"	256
"ABCB11"	2
"ABCB4"	8
"ABCB5"	0
"ABCB6"	243
"ABCB7"	207
"ABCB8"	335
"ABCB9"	330
"ABCC1"	283
"ABCC10"	190
"ABCC11"	14
"ABCC12"	84
"ABCC13"	1
"ABCC2"	9
"ABCC3"	7
"ABCC4"	141
"ABCC5"	1450
"ABCC5-AS1"	0
"ABCC6"	8
"ABCC6P1"	5
"ABCC6P2"	1
"ABCC8"	610
"ABCC9"	319
"ABCD1"	50
"ABCD2"	490
"ABCD3"	631
"ABCD4"	175
"ABCE1"	934
"ABCF1"	594
"ABCF2"	794
"ABCF3"	647
"ABCG1"	340
"ABCG2"	505
"ABCG4"	339
"ABCG5"	3
"ABCG8"	21
"ABHD1"	10
"ABHD10"	507
"ABHD11"	72
"ABHD11-AS1"	1
"ABHD12"	1014
"ABHD12B"	62
"ABHD13"	541
"ABHD14A"	210
"ABHD14A-ACY1"	83
"ABHD14B"	92
"ABHD15"	42
"ABHD16A"	365
"ABHD16B"	0
"ABHD17A"	961
"ABHD17B"	375
"ABHD17C"	259
"ABHD18"	237
"ABHD2"	3791
"ABHD3"	50
"ABHD4"	87
"ABHD5"	243
"ABHD6"	402
"ABHD8"	1010
"ABI1"	1279
"ABI2"	6526
"ABI3"	13
"ABI3BP"	79
"ABL1"	720
"ABL2"	1747
"ABLIM1"	3413
"ABLIM2"	1600
"ABLIM3"	778
"ABO"	6
"ABR"	9208
"ABRA"	14
"ABRACL"	80
"ABRAXAS1"	32
"ABRAXAS2"	362
"ABT1"	108
"ABTB1"	435
"ABTB2"	74
"ACAA1"	327
"ACAA2"	174
"ACACA"	3283
"ACACB"	397
"ACAD10"	171
"ACAD11"	195
"ACAD8"	270
"ACAD9"	433
"ACADL"	47
"ACADM"	540
"ACADS"	61
"ACADSB"	1066
"ACADVL"	737
"ACAN"	43
"ACAP1"	4
"ACAP2"	989
"ACAP3"	1158
"ACAT1"	468
"ACAT2"	369
"ACBD3"	637
"ACBD3-AS1"	0
"ACBD4"	129
"ACBD5"	1122
"ACBD6"	245
"ACBD7"	824
"ACBD7-DCLRE1CP1"	62
"ACCS"	58
"ACCSL"	1
"ACD"	168
"ACE"	113
"ACE2"	2
"ACER1"	1
"ACER2"	61
"ACER3"	717
"ACHE"	399
"ACIN1"	1150
"ACKR1"	128
"ACKR2"	3
"ACKR3"	49
"ACKR4"	0
"ACLY"	1711
"ACMSD"	0
"ACO1"	341
"ACO2"	3579
"ACOD1"	0
"ACOT1"	56
"ACOT11"	192
"ACOT12"	2
"ACOT13"	222
"ACOT2"	152
