gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00316_PE.bam
"A1BG"	27
"A1BG-AS1"	69
"A1CF"	0
"A2M"	1446
"A2M-AS1"	48
"A2ML1"	54
"A2MP1"	1
"A3GALT2"	1
"A4GALT"	15
"A4GNT"	0
"AA06"	31
"AAAS"	146
"AACS"	780
"AACSP1"	6
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	143
"AAED1"	69
"AAGAB"	777
"AAK1"	8589
"AAMDC"	51
"AAMP"	906
"AANAT"	3
"AAR2"	176
"AARD"	7
"AARS"	4935
"AARS2"	261
"AARSD1"	101
"AASDH"	365
"AASDHPPT"	1578
"AASS"	460
"AATBC"	1
"AATF"	398
"AATK"	2302
"ABALON"	3
"ABAT"	5174
"ABCA1"	202
"ABCA10"	470
"ABCA11P"	125
"ABCA12"	14
"ABCA13"	3
"ABCA17P"	42
"ABCA2"	5978
"ABCA3"	1916
"ABCA4"	19
"ABCA5"	1845
"ABCA6"	269
"ABCA7"	207
"ABCA8"	669
"ABCA9"	240
"ABCA9-AS1"	0
"ABCB1"	151
"ABCB10"	230
"ABCB11"	0
"ABCB4"	10
"ABCB5"	0
"ABCB6"	241
"ABCB7"	409
"ABCB8"	209
"ABCB9"	396
"ABCC1"	281
"ABCC10"	107
"ABCC11"	8
"ABCC12"	20
"ABCC13"	0
"ABCC2"	7
"ABCC3"	9
"ABCC4"	191
"ABCC5"	1684
"ABCC5-AS1"	0
"ABCC6"	18
"ABCC6P1"	3
"ABCC6P2"	2
"ABCC8"	436
"ABCC9"	624
"ABCD1"	31
"ABCD2"	520
"ABCD3"	806
"ABCD4"	258
"ABCE1"	1022
"ABCF1"	577
"ABCF2"	749
"ABCF3"	628
"ABCG1"	375
"ABCG2"	192
"ABCG4"	374
"ABCG5"	0
"ABCG8"	4
"ABHD1"	4
"ABHD10"	671
"ABHD11"	57
"ABHD11-AS1"	0
"ABHD12"	984
"ABHD12B"	23
"ABHD13"	772
"ABHD14A"	144
"ABHD14A-ACY1"	85
