gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00300_PE.bam
"A1BG"	24
"A1BG-AS1"	97
"A1CF"	0
"A2M"	3752
"A2M-AS1"	141
"A2ML1"	365
"A2MP1"	2
"A3GALT2"	5
"A4GALT"	97
"A4GNT"	0
"AA06"	44
"AAAS"	213
"AACS"	670
"AACSP1"	4
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	1
"AADACP1"	6
"AADAT"	292
"AAED1"	109
"AAGAB"	513
"AAK1"	5386
"AAMDC"	89
"AAMP"	775
"AANAT"	2
"AAR2"	249
"AARD"	6
"AARS"	2860
"AARS2"	372
"AARSD1"	102
"AASDH"	722
"AASDHPPT"	1214
"AASS"	1119
"AATBC"	1
"AATF"	430
"AATK"	2399
"ABALON"	2
"ABAT"	5269
"ABCA1"	1902
"ABCA10"	343
"ABCA11P"	243
"ABCA12"	21
"ABCA13"	16
"ABCA17P"	107
"ABCA2"	8879
"ABCA3"	2220
"ABCA4"	16
"ABCA5"	1832
"ABCA6"	394
"ABCA7"	156
"ABCA8"	1474
"ABCA9"	433
"ABCA9-AS1"	3
"ABCB1"	277
"ABCB10"	400
"ABCB11"	16
"ABCB4"	19
"ABCB5"	1
"ABCB6"	308
"ABCB7"	431
"ABCB8"	545
"ABCB9"	464
"ABCC1"	408
"ABCC10"	281
"ABCC11"	55
"ABCC12"	26
"ABCC13"	0
"ABCC2"	23
"ABCC3"	15
"ABCC4"	764
"ABCC5"	1464
"ABCC5-AS1"	0
"ABCC6"	18
"ABCC6P1"	11
"ABCC6P2"	1
"ABCC8"	770
"ABCC9"	2470
"ABCD1"	94
"ABCD2"	529
"ABCD3"	1352
"ABCD4"	499
"ABCE1"	917
"ABCF1"	604
"ABCF2"	695
"ABCF3"	589
"ABCG1"	407
"ABCG2"	436
"ABCG4"	192
"ABCG5"	7
"ABCG8"	34
"ABHD1"	36
"ABHD10"	511
"ABHD11"	106
"ABHD11-AS1"	0
"ABHD12"	886
"ABHD12B"	45
"ABHD13"	472
"ABHD14A"	178
"ABHD14A-ACY1"	129
"ABHD14B"	185
"ABHD15"	127
"ABHD16A"	323
"ABHD16B"	0
"ABHD17A"	1229
"ABHD17B"	686
"ABHD17C"	461
"ABHD18"	385
"ABHD2"	4590
"ABHD3"	164
"ABHD4"	547
"ABHD5"	587
"ABHD6"	447
"ABHD8"	683
"ABI1"	2030
"ABI2"	5891
"ABI3"	74
"ABI3BP"	494
"ABL1"	1422
"ABL2"	1567
"ABLIM1"	8552
"ABLIM2"	846
"ABLIM3"	836
"ABO"	14
"ABR"	9347
"ABRA"	4
"ABRACL"	40
"ABRAXAS1"	123
"ABRAXAS2"	293
"ABT1"	126
"ABTB1"	309
"ABTB2"	174
"ACAA1"	630
"ACAA2"	875
"ACACA"	3361
"ACACB"	1380
"ACAD10"	346
"ACAD11"	379
"ACAD8"	308
"ACAD9"	534
"ACADL"	159
"ACADM"	962
"ACADS"	217
"ACADSB"	1247
"ACADVL"	1705
"ACAN"	59
"ACAP1"	17
"ACAP2"	2215
"ACAP3"	1296
"ACAT1"	575
"ACAT2"	295
"ACBD3"	921
"ACBD3-AS1"	0
"ACBD4"	198
"ACBD5"	2137
"ACBD6"	266
"ACBD7"	2398
"ACBD7-DCLRE1CP1"	152
"ACCS"	185
"ACCSL"	1
"ACD"	132
"ACE"	119
"ACE2"	7
"ACER1"	1
"ACER2"	102
"ACER3"	1096
"ACHE"	156
"ACIN1"	1679
"ACKR1"	89
"ACKR2"	55
"ACKR3"	214
"ACKR4"	6
"ACLY"	1329
"ACMSD"	0
"ACO1"	837
"ACO2"	4261
"ACOD1"	0
"ACOT1"	117
"ACOT11"	586
"ACOT12"	18
"ACOT13"	387
"ACOT2"	318
"ACOT4"	33
"ACOT6"	1
"ACOT7"	630
"ACOT8"	211
"ACOT9"	341
"ACOX1"	2833
"ACOX2"	82
"ACOX3"	523
"ACOXL"	0
"ACOXL-AS1"	21
"ACP1"	610
"ACP2"	295
"ACP4"	0
"ACP5"	11
"ACP6"	264
"ACP7"	35
"ACPP"	36
"ACR"	2
"ACRBP"	12
"ACRV1"	9
"ACSBG1"	1608
"ACSBG2"	1
"ACSF2"	174
"ACSF3"	207
"ACSL1"	971
"ACSL3"	3167
"ACSL4"	1145
"ACSL5"	99
"ACSL6"	3343
"ACSM1"	3
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	5
"ACSM4"	0
