gene/TE	../../STAR_v252_mapping/CGND_12795/HRA-00096_PE.bam
"A1BG"	40
"A1BG-AS1"	109
"A1CF"	0
"A2M"	2825
"A2M-AS1"	97
"A2ML1"	190
"A2MP1"	5
"A3GALT2"	0
"A4GALT"	25
"A4GNT"	0
"AA06"	45
"AAAS"	225
"AACS"	1362
"AACSP1"	18
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	312
"AAED1"	66
"AAGAB"	1216
"AAK1"	12737
"AAMDC"	64
"AAMP"	1225
"AANAT"	4
"AAR2"	212
"AARD"	13
"AARS"	5923
"AARS2"	482
"AARSD1"	186
"AASDH"	668
"AASDHPPT"	2921
"AASS"	497
"AATBC"	1
"AATF"	504
"AATK"	1775
"ABALON"	2
"ABAT"	7291
"ABCA1"	794
"ABCA10"	541
"ABCA11P"	272
"ABCA12"	19
"ABCA13"	0
"ABCA17P"	105
"ABCA2"	5178
"ABCA3"	2929
"ABCA4"	37
"ABCA5"	3173
"ABCA6"	496
"ABCA7"	187
"ABCA8"	564
"ABCA9"	515
"ABCA9-AS1"	2
"ABCB1"	297
"ABCB10"	344
"ABCB11"	6
"ABCB4"	13
"ABCB5"	0
"ABCB6"	451
"ABCB7"	446
"ABCB8"	535
"ABCB9"	517
"ABCC1"	480
"ABCC10"	256
"ABCC11"	13
"ABCC12"	86
"ABCC13"	1
"ABCC2"	23
"ABCC3"	10
"ABCC4"	376
"ABCC5"	2440
"ABCC5-AS1"	0
"ABCC6"	10
"ABCC6P1"	18
"ABCC6P2"	1
"ABCC8"	792
"ABCC9"	681
"ABCD1"	43
"ABCD2"	874
"ABCD3"	1264
"ABCD4"	375
"ABCE1"	1446
"ABCF1"	747
"ABCF2"	1201
"ABCF3"	958
"ABCG1"	615
"ABCG2"	407
"ABCG4"	386
"ABCG5"	17
"ABCG8"	53
"ABHD1"	12
"ABHD10"	931
"ABHD11"	104
"ABHD11-AS1"	0
"ABHD12"	1550
"ABHD12B"	156
"ABHD13"	913
"ABHD14A"	420
"ABHD14A-ACY1"	188
"ABHD14B"	107
"ABHD15"	83
"ABHD16A"	743
"ABHD16B"	0
"ABHD17A"	1275
"ABHD17B"	639
"ABHD17C"	419
"ABHD18"	421
"ABHD2"	5315
"ABHD3"	190
"ABHD4"	183
"ABHD5"	490
"ABHD6"	564
"ABHD8"	1391
"ABI1"	2439
"ABI2"	9977
"ABI3"	43
"ABI3BP"	131
"ABL1"	821
"ABL2"	2527
"ABLIM1"	6078
"ABLIM2"	1580
"ABLIM3"	1057
"ABO"	7
"ABR"	9904
"ABRA"	39
"ABRACL"	166
"ABRAXAS1"	75
"ABRAXAS2"	585
"ABT1"	163
"ABTB1"	671
"ABTB2"	116
"ACAA1"	550
"ACAA2"	401
"ACACA"	5165
"ACACB"	649
"ACAD10"	286
"ACAD11"	444
"ACAD8"	465
"ACAD9"	660
"ACADL"	97
"ACADM"	881
"ACADS"	183
"ACADSB"	1502
"ACADVL"	1517
"ACAN"	60
"ACAP1"	6
"ACAP2"	1994
"ACAP3"	1637
"ACAT1"	897
"ACAT2"	588
"ACBD3"	944
"ACBD3-AS1"	1
"ACBD4"	203
"ACBD5"	1893
"ACBD6"	378
"ACBD7"	1402
