gene/TE	../../BAM/CGND_13315/HRA-01179_PE.bam
"A1BG"	20
"A1BG-AS1"	114
"A1CF"	0
"A2M"	920
"A2M-AS1"	75
"A2ML1"	81
"A2MP1"	0
"A3GALT2"	0
"A4GALT"	16
"A4GNT"	0
"AA06"	47
"AAAS"	151
"AACS"	996
"AACSP1"	14
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	230
"AAED1"	39
"AAGAB"	660
"AAK1"	7105
"AAMDC"	31
"AAMP"	826
"AANAT"	5
"AAR2"	163
"AARD"	17
"AARS"	4309
"AARS2"	432
"AARSD1"	131
"AASDH"	367
"AASDHPPT"	1483
"AASS"	363
"AATBC"	4
"AATF"	364
"AATK"	2626
"ABALON"	1
"ABAT"	5004
"ABCA1"	751
"ABCA10"	430
"ABCA11P"	198
"ABCA12"	6
"ABCA13"	3
"ABCA17P"	77
"ABCA2"	5970
"ABCA3"	2983
"ABCA4"	16
"ABCA5"	1661
"ABCA6"	361
"ABCA7"	235
"ABCA8"	258
"ABCA9"	385
"ABCA9-AS1"	2
"ABCB1"	131
"ABCB10"	275
"ABCB11"	7
"ABCB4"	7
"ABCB5"	0
"ABCB6"	362
"ABCB7"	243
"ABCB8"	423
"ABCB9"	432
"ABCC1"	403
"ABCC10"	288
"ABCC11"	20
"ABCC12"	115
"ABCC13"	1
"ABCC2"	5
"ABCC3"	10
"ABCC4"	111
"ABCC5"	1615
"ABCC5-AS1"	0
"ABCC6"	5
"ABCC6P1"	3
"ABCC6P2"	0
"ABCC8"	917
"ABCC9"	364
"ABCD1"	41
"ABCD2"	599
"ABCD3"	567
"ABCD4"	293
"ABCE1"	696
"ABCF1"	704
"ABCF2"	925
"ABCF3"	713
"ABCG1"	355
"ABCG2"	210
"ABCG4"	411
"ABCG5"	9
"ABCG8"	31
"ABHD1"	6
"ABHD10"	418
"ABHD11"	103
"ABHD11-AS1"	0
"ABHD12"	1114
"ABHD12B"	94
"ABHD13"	412
"ABHD14A"	237
"ABHD14A-ACY1"	136
"ABHD14B"	67
"ABHD15"	67
"ABHD16A"	394
"ABHD16B"	0
"ABHD17A"	1472
"ABHD17B"	401
"ABHD17C"	228
"ABHD18"	245
"ABHD2"	4042
"ABHD3"	71
"ABHD4"	148
"ABHD5"	247
"ABHD6"	396
"ABHD8"	1121
"ABI1"	1177
"ABI2"	5158
"ABI3"	15
"ABI3BP"	76
"ABL1"	917
"ABL2"	1511
"ABLIM1"	4693
"ABLIM2"	1522
"ABLIM3"	781
"ABO"	14
"ABR"	9895
"ABRA"	2
"ABRACL"	91
"ABRAXAS1"	49
"ABRAXAS2"	276
"ABT1"	129
"ABTB1"	655
"ABTB2"	100
"ACAA1"	433
"ACAA2"	350
"ACACA"	4280
"ACACB"	798
"ACAD10"	276
"ACAD11"	247
"ACAD8"	313
"ACAD9"	529
"ACADL"	47
"ACADM"	605
"ACADS"	105
"ACADSB"	966
"ACADVL"	1211
