gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00406_PE.bam
"A1BG"	20
"A1BG-AS1"	95
"A1CF"	0
"A2M"	1203
"A2M-AS1"	132
"A2ML1"	151
"A2MP1"	2
"A3GALT2"	0
"A4GALT"	8
"A4GNT"	0
"AA06"	25
"AAAS"	169
"AACS"	912
"AACSP1"	4
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	4
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	347
"AAED1"	48
"AAGAB"	987
"AAK1"	11881
"AAMDC"	52
"AAMP"	865
"AANAT"	0
"AAR2"	231
"AARD"	12
"AARS"	4692
"AARS2"	333
"AARSD1"	72
"AASDH"	846
"AASDHPPT"	2898
"AASS"	502
"AATBC"	1
"AATF"	612
"AATK"	1625
"ABALON"	12
"ABAT"	6573
"ABCA1"	615
"ABCA10"	588
"ABCA11P"	180
"ABCA12"	6
"ABCA13"	12
"ABCA17P"	150
"ABCA2"	4553
"ABCA3"	1672
"ABCA4"	13
"ABCA5"	3423
"ABCA6"	627
"ABCA7"	81
"ABCA8"	1830
"ABCA9"	511
"ABCA9-AS1"	4
"ABCB1"	334
"ABCB10"	293
"ABCB11"	1
"ABCB4"	15
"ABCB5"	0
"ABCB6"	253
"ABCB7"	592
"ABCB8"	235
"ABCB9"	254
"ABCC1"	319
"ABCC10"	145
"ABCC11"	10
"ABCC12"	46
"ABCC13"	1
"ABCC2"	37
"ABCC3"	3
"ABCC4"	293
"ABCC5"	2081
"ABCC5-AS1"	0
"ABCC6"	6
"ABCC6P1"	5
"ABCC6P2"	1
"ABCC8"	236
"ABCC9"	917
"ABCD1"	24
"ABCD2"	1114
"ABCD3"	1425
"ABCD4"	326
"ABCE1"	1175
"ABCF1"	510
"ABCF2"	956
"ABCF3"	630
"ABCG1"	543
"ABCG2"	188
"ABCG4"	229
"ABCG5"	4
"ABCG8"	25
"ABHD1"	8
"ABHD10"	877
"ABHD11"	34
"ABHD11-AS1"	0
"ABHD12"	1174
"ABHD12B"	107
"ABHD13"	1433
"ABHD14A"	238
"ABHD14A-ACY1"	116
"ABHD14B"	58
"ABHD15"	81
"ABHD16A"	379
"ABHD16B"	0
"ABHD17A"	1694
"ABHD17B"	957
"ABHD17C"	395
"ABHD18"	354
"ABHD2"	5338
"ABHD3"	334
"ABHD4"	279
"ABHD5"	689
"ABHD6"	733
"ABHD8"	1447
"ABI1"	2257
"ABI2"	7834
"ABI3"	20
"ABI3BP"	106
"ABL1"	820
"ABL2"	2794
"ABLIM1"	7518
"ABLIM2"	1363
"ABLIM3"	478
"ABO"	3
"ABR"	6599
"ABRA"	7
"ABRACL"	90
"ABRAXAS1"	62
"ABRAXAS2"	513
"ABT1"	125
"ABTB1"	466
"ABTB2"	129
"ACAA1"	405
"ACAA2"	549
"ACACA"	6260
"ACACB"	421
"ACAD10"	224
"ACAD11"	423
"ACAD8"	383
"ACAD9"	384
"ACADL"	49
"ACADM"	934
"ACADS"	88
"ACADSB"	919
"ACADVL"	1171
"ACAN"	106
"ACAP1"	8
"ACAP2"	2078
"ACAP3"	1011
"ACAT1"	593
"ACAT2"	371
"ACBD3"	1017
"ACBD3-AS1"	0
"ACBD4"	130
"ACBD5"	2229
"ACBD6"	246
"ACBD7"	1971
"ACBD7-DCLRE1CP1"	154
"ACCS"	27
"ACCSL"	0
"ACD"	101
"ACE"	62
"ACE2"	11
"ACER1"	1
"ACER2"	238
"ACER3"	1654
"ACHE"	268
"ACIN1"	1429
"ACKR1"	49
"ACKR2"	8
"ACKR3"	133
"ACKR4"	4
"ACLY"	1193
"ACMSD"	0
"ACO1"	769
"ACO2"	3928
"ACOD1"	0
"ACOT1"	83
"ACOT11"	155
"ACOT12"	5
"ACOT13"	545
"ACOT2"	185
"ACOT4"	23
"ACOT6"	4
"ACOT7"	1087
"ACOT8"	281
"ACOT9"	401
"ACOX1"	2281
"ACOX2"	72
"ACOX3"	304
"ACOXL"	0
"ACOXL-AS1"	8
"ACP1"	995
"ACP2"	144
"ACP4"	0
"ACP5"	0
"ACP6"	136
"ACP7"	34
"ACPP"	3
"ACR"	5
"ACRBP"	6
"ACRV1"	11
"ACSBG1"	966
"ACSBG2"	2
"ACSF2"	92
"ACSF3"	155
"ACSL1"	845
"ACSL3"	6251
"ACSL4"	2657
"ACSL5"	50
"ACSL6"	4658
"ACSM1"	2
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	25
"ACSM6"	0
"ACSS1"	768
"ACSS2"	436
"ACSS3"	907
"ACTA1"	11
"ACTA2"	15
"ACTA2-AS1"	222
"ACTB"	12709
"ACTBL2"	0
"ACTC1"	23
"ACTG1"	6817
"ACTG1P17"	3
"ACTG1P20"	44
"ACTG1P4"	45
"ACTG2"	0
"ACTL10"	3
"ACTL6A"	137
"ACTL6B"	228
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	2
"ACTL9"	0
"ACTN1"	1336
"ACTN1-AS1"	1
"ACTN2"	1219
"ACTN3"	1
"ACTN4"	1502
"ACTR10"	1061
"ACTR1A"	2027
"ACTR1B"	768
"ACTR2"	7519
"ACTR3"	2337
"ACTR3B"	894
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	329
"ACTR5"	185
"ACTR6"	712
"ACTR8"	863
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	231
"ACVR1"	356
"ACVR1B"	1027
"ACVR1C"	1267
"ACVR2A"	1196
"ACVR2B"	1081
"ACVR2B-AS1"	20
"ACVRL1"	13
"ACY1"	19
"ACY3"	6
"ACYP1"	183
"ACYP2"	612
"ADA"	28
"ADA2"	111
"ADAD1"	1
"ADAD2"	12
"ADAL"	291
"ADAM10"	2695
"ADAM11"	611
"ADAM12"	86
"ADAM15"	128
"ADAM17"	778
"ADAM18"	2
"ADAM19"	239
"ADAM1A"	110
"ADAM2"	0
"ADAM20"	267
"ADAM20P1"	165
"ADAM21"	12
"ADAM21P1"	1
"ADAM22"	8113
"ADAM23"	4018
"ADAM28"	122
"ADAM29"	0
"ADAM30"	0
"ADAM32"	586
"ADAM33"	21
"ADAM3A"	0
"ADAM3B"	1
"ADAM5"	8
"ADAM6"	0
"ADAM7"	0
"ADAM8"	14
"ADAM9"	1351
"ADAMDEC1"	0
"ADAMTS1"	401
"ADAMTS10"	99
"ADAMTS12"	11
"ADAMTS13"	79
"ADAMTS14"	6
"ADAMTS15"	6
"ADAMTS16"	60
"ADAMTS17"	138
"ADAMTS18"	4
"ADAMTS19"	299
"ADAMTS19-AS1"	3
"ADAMTS2"	171
"ADAMTS20"	9
"ADAMTS3"	282
"ADAMTS4"	139
"ADAMTS5"	39
"ADAMTS6"	116
"ADAMTS7"	9
"ADAMTS7P1"	14
"ADAMTS8"	158
"ADAMTS9"	162
"ADAMTS9-AS1"	27
"ADAMTS9-AS2"	160
"ADAMTSL1"	83
"ADAMTSL2"	155
"ADAMTSL3"	231
"ADAMTSL4"	11
"ADAMTSL4-AS1"	13
"ADAMTSL5"	20
"ADAP1"	1478
"ADAP2"	38
"ADAR"	6826
"ADARB1"	1421
"ADARB2"	396
"ADARB2-AS1"	4
"ADAT1"	611
"ADAT2"	97
"ADAT3"	22
"ADCK1"	49
"ADCK2"	418
"ADCK5"	29
"ADCY1"	9620
"ADCY10"	145
"ADCY10P1"	285
"ADCY2"	4368
"ADCY3"	812
"ADCY4"	7
"ADCY5"	1833
"ADCY6"	529
"ADCY7"	369
"ADCY8"	376
"ADCY9"	1016
"ADCYAP1"	167
"ADCYAP1R1"	4035
"ADD1"	5679
"ADD2"	3421
"ADD3"	8662
"ADD3-AS1"	47
"ADGB"	1
"ADGRA1"	424
"ADGRA1-AS1"	2
"ADGRA2"	87
"ADGRA3"	1948
"ADGRB1"	1079
"ADGRB2"	2347
"ADGRB3"	7437
"ADGRD1"	18
"ADGRD1-AS1"	0
"ADGRE1"	1
"ADGRE2"	15
"ADGRE3"	3
"ADGRE4P"	3
"ADGRE5"	21
"ADGRF1"	0
"ADGRF2"	6
"ADGRF3"	33
"ADGRF4"	4
"ADGRF5"	570
"ADGRG1"	834
"ADGRG2"	7
"ADGRG3"	2
"ADGRG4"	4
"ADGRG5"	0
"ADGRG6"	78
"ADGRG7"	0
"ADGRL1"	4051
"ADGRL2"	5260
"ADGRL3"	7532
"ADGRL3-AS1"	0
"ADGRL4"	80
"ADGRV1"	9267
"ADH1A"	0
"ADH1B"	3
"ADH1C"	0
"ADH4"	0
"ADH5"	1810
"ADH6"	0
"ADH7"	0
"ADHFE1"	155
"ADI1"	671
"ADIG"	2
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	943
"ADIPOR2"	1660
"ADIRF"	105
"ADK"	511
"ADM"	26
"ADM2"	0
"ADM5"	4
"ADNP"	3758
"ADNP-AS1"	12
"ADNP2"	888
"ADO"	1268
"ADORA1"	720
"ADORA2A"	16
"ADORA2A-AS1"	0
"ADORA2B"	102
"ADORA3"	24
"ADPGK"	305
"ADPGK-AS1"	8
"ADPRH"	23
"ADPRHL1"	126
"ADPRHL2"	161
"ADPRM"	125
"ADRA1A"	930
"ADRA1B"	156
"ADRA1D"	25
"ADRA2A"	152
"ADRA2B"	18
"ADRA2C"	78
"ADRB1"	398
"ADRB2"	64
"ADRB3"	1
"ADRM1"	377
"ADSL"	310
"ADSS"	1155
"ADSSL1"	36
"ADTRP"	25
"AEBP1"	547
"AEBP2"	1733
"AEN"	106
"AES"	5754
"AFAP1"	644
"AFAP1-AS1"	21
"AFAP1L1"	36
"AFAP1L2"	568
"AFDN"	2894
"AFDN-DT"	6
"AFF1"	2120
"AFF1-AS1"	76
"AFF2"	1719
"AFF3"	2740
"AFF4"	7068
"AFG1L"	458
"AFG3L1P"	88
"AFG3L2"	1095
"AFM"	0
"AFMID"	197
"AFP"	2
"AFTPH"	2650
"AGA"	63
"AGAP1"	6443
"AGAP1-IT1"	10
"AGAP11"	24
"AGAP12P"	21
"AGAP2"	6078
"AGAP2-AS1"	5
"AGAP3"	2893
"AGAP4"	218
"AGAP5"	95
"AGAP6"	139
"AGAP7P"	7
"AGAP9"	40
"AGBL1"	9
"AGBL1-AS1"	0
"AGBL2"	9
"AGBL3"	94
"AGBL4"	238
"AGBL4-IT1"	81
"AGBL5"	240
"AGBL5-AS1"	0
"AGER"	1
"AGFG1"	3797
"AGFG2"	341
"AGGF1"	1920
"AGK"	667
"AGL"	1253
"AGMAT"	66
"AGMO"	16
"AGO1"	1586
"AGO2"	2264
"AGO3"	1092
"AGO4"	875
"AGPAT1"	717
"AGPAT2"	68
"AGPAT3"	2497
"AGPAT4"	1259
"AGPAT4-IT1"	44
"AGPAT5"	1248
"AGPS"	1778
"AGR2"	0
"AGR3"	0
"AGRN"	497
"AGRP"	1
"AGT"	1192
"AGTPBP1"	5023
"AGTR1"	2
"AGTR2"	2
"AGTRAP"	45
"AGXT"	0
"AGXT2"	0
"AHCTF1"	5290
"AHCTF1P1"	16
"AHCY"	544
"AHCYL1"	8001
"AHCYL2"	3687
"AHDC1"	925
"AHI1"	3385
"AHNAK"	11595
"AHNAK2"	2178
"AHR"	508
"AHRR"	115
"AHSA1"	3266
"AHSA2P"	1114
"AHSG"	0
"AHSP"	0
"AICDA"	0
"AIDA"	1980
"AIF1"	24
"AIF1L"	1467
"AIFM1"	287
"AIFM2"	94
"AIFM3"	1159
"AIG1"	750
"AIM2"	1
"AIMP1"	505
"AIMP2"	116
"AIP"	414
"AIPL1"	0
"AIRE"	6
"AIRN"	6
"AJAP1"	1108
"AJM1"	1265
"AJUBA"	14
"AK1"	463
"AK2"	794
"AK3"	1349
"AK4"	4213
"AK5"	7108
"AK6"	289
"AK7"	33
"AK8"	15
"AK9"	946
"AKAIN1"	29
"AKAP1"	792
"AKAP10"	1886
"AKAP11"	21411
"AKAP12"	13548
"AKAP13"	1973
"AKAP14"	5
"AKAP17A"	126
"AKAP2"	438
"AKAP3"	77
"AKAP4"	0
"AKAP5"	2273
"AKAP6"	13421
"AKAP7"	745
"AKAP8"	484
"AKAP8L"	1078
"AKAP9"	8835
"AKIP1"	143
"AKIRIN1"	1663
"AKIRIN2"	836
"AKNA"	202
"AKNAD1"	16
"AKR1A1"	177
"AKR1B1"	1035
"AKR1B10"	1
"AKR1B15"	0
"AKR1C1"	171
"AKR1C2"	77
"AKR1C3"	334
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	173
"AKR7A2"	455
"AKR7A2P1"	2
"AKR7A3"	13
"AKR7L"	14
"AKT1"	765
"AKT1S1"	413
"AKT2"	468
"AKT3"	14039
"AKTIP"	1893
"ALAD"	966
"ALAS1"	543
"ALAS2"	1
"ALB"	1
"ALCAM"	3337
"ALDH16A1"	36
"ALDH18A1"	551
"ALDH1A1"	842
"ALDH1A2"	26
"ALDH1A3"	212
"ALDH1B1"	154
"ALDH1L1"	739
"ALDH1L1-AS1"	2
"ALDH1L1-AS2"	27
"ALDH1L2"	668
"ALDH2"	3489
"ALDH3A1"	1
"ALDH3A2"	2147
"ALDH3B1"	6
"ALDH3B2"	0
"ALDH4A1"	770
"ALDH5A1"	2229
"ALDH6A1"	5025
"ALDH7A1"	1739
"ALDH8A1"	51
"ALDH9A1"	1067
"ALDOA"	9493
"ALDOB"	5
"ALDOC"	6723
"ALG1"	162
"ALG10"	229
"ALG10B"	513
"ALG11"	405
"ALG12"	133
"ALG13"	805
"ALG14"	97
"ALG1L"	9
"ALG1L2"	5
"ALG1L9P"	49
"ALG2"	421
"ALG3"	99
"ALG5"	109
"ALG6"	138
"ALG8"	271
"ALG9"	761
"ALK"	137
"ALKAL1"	0
"ALKAL2"	7
"ALKBH1"	211
"ALKBH2"	81
"ALKBH3"	231
"ALKBH3-AS1"	0
"ALKBH4"	160
"ALKBH5"	2233
"ALKBH6"	95
"ALKBH7"	163
"ALKBH8"	302
"ALLC"	1
"ALMS1"	4219
"ALMS1-IT1"	18
"ALMS1P1"	84
"ALOX12"	3
"ALOX12-AS1"	88
"ALOX12B"	2
"ALOX12P2"	48
"ALOX15"	7
"ALOX15B"	4
"ALOX15P1"	20
"ALOX5"	28
"ALOX5AP"	43
"ALOXE3"	21
"ALPI"	0
"ALPK1"	61
"ALPK2"	5
"ALPK3"	87
"ALPL"	66
"ALPP"	0
"ALPPL2"	0
"ALS2"	2245
"ALS2CL"	48
"ALS2CR12"	185
"ALX1"	1
"ALX3"	1
"ALX4"	1
"ALYREF"	191
"AMACR"	164
"AMBN"	1
"AMBP"	0
"AMBRA1"	778
"AMD1"	4685
"AMDHD1"	13
"AMDHD2"	86
"AMELX"	0
"AMELY"	0
"AMER1"	222
"AMER2"	8703
"AMER3"	683
"AMFR"	2678
"AMH"	10
"AMHR2"	0
"AMIGO1"	1291
"AMIGO2"	204
"AMIGO3"	20
"AMMECR1"	207
"AMMECR1L"	355
"AMN"	2
"AMN1"	852
"AMOT"	2785
"AMOTL1"	918
"AMOTL2"	503
"AMPD1"	0
"AMPD2"	1046
"AMPD3"	432
"AMPH"	3399
"AMT"	69
"AMTN"	0
"AMY1A"	3
"AMY1B"	3
"AMY1C"	0
"AMY2A"	35
"AMY2B"	1110
"AMZ1"	141
"AMZ2"	1440
"AMZ2P1"	526
"ANAPC1"	1908
