gene/TE	../../BAM/CGND_13315/HRA-01369_PE.bam
"A1BG"	76
"A1BG-AS1"	193
"A1CF"	0
"A2M"	4278
"A2M-AS1"	140
"A2ML1"	102
"A2MP1"	2
"A3GALT2"	3
"A4GALT"	141
"A4GNT"	0
"AA06"	40
"AAAS"	261
"AACS"	1089
"AACSP1"	24
"AADAC"	1
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	219
"AAED1"	61
"AAGAB"	762
"AAK1"	8766
"AAMDC"	99
"AAMP"	1547
"AANAT"	1
"AAR2"	396
"AARD"	20
"AARS"	5658
"AARS2"	600
"AARSD1"	125
"AASDH"	617
"AASDHPPT"	1425
"AASS"	696
"AATBC"	2
"AATF"	739
"AATK"	5679
"ABALON"	10
"ABAT"	6935
"ABCA1"	1903
"ABCA10"	449
"ABCA11P"	238
"ABCA12"	6
"ABCA13"	6
"ABCA17P"	102
"ABCA2"	15645
"ABCA3"	4181
"ABCA4"	55
"ABCA5"	1785
"ABCA6"	626
"ABCA7"	543
"ABCA8"	953
"ABCA9"	487
"ABCA9-AS1"	0
"ABCB1"	453
"ABCB10"	368
"ABCB11"	1
"ABCB4"	16
"ABCB5"	0
"ABCB6"	611
"ABCB7"	504
"ABCB8"	657
"ABCB9"	552
"ABCC1"	581
"ABCC10"	498
"ABCC11"	5
"ABCC12"	40
"ABCC13"	0
"ABCC2"	39
"ABCC3"	38
"ABCC4"	282
"ABCC5"	2769
"ABCC5-AS1"	0
"ABCC6"	32
"ABCC6P1"	11
"ABCC6P2"	0
"ABCC8"	1039
"ABCC9"	736
"ABCD1"	126
"ABCD2"	428
"ABCD3"	900
"ABCD4"	644
"ABCE1"	780
"ABCF1"	1042
"ABCF2"	1195
"ABCF3"	1042
"ABCG1"	966
"ABCG2"	646
"ABCG4"	446
"ABCG5"	13
"ABCG8"	58
"ABHD1"	10
"ABHD10"	469
"ABHD11"	119
"ABHD11-AS1"	0
"ABHD12"	1186
"ABHD12B"	118
"ABHD13"	622
"ABHD14A"	330
"ABHD14A-ACY1"	183
"ABHD14B"	148
"ABHD15"	223
"ABHD16A"	738
"ABHD16B"	0
"ABHD17A"	2281
"ABHD17B"	671
"ABHD17C"	268
"ABHD18"	384
"ABHD2"	5325
"ABHD3"	165
"ABHD4"	732
"ABHD5"	542
"ABHD6"	839
"ABHD8"	2009
"ABI1"	1257
"ABI2"	4916
"ABI3"	152
"ABI3BP"	106
"ABL1"	1989
"ABL2"	2986
"ABLIM1"	8813
"ABLIM2"	2279
"ABLIM3"	921
"ABO"	30
"ABR"	13652
"ABRA"	6
"ABRACL"	73
"ABRAXAS1"	49
"ABRAXAS2"	417
"ABT1"	200
"ABTB1"	881
"ABTB2"	354
"ACAA1"	660
"ACAA2"	578
"ACACA"	5431
"ACACB"	2874
"ACAD10"	450
"ACAD11"	604
"ACAD8"	431
"ACAD9"	648
"ACADL"	26
"ACADM"	663
"ACADS"	168
"ACADSB"	770
"ACADVL"	2419
"ACAN"	272
"ACAP1"	11
"ACAP2"	1404
"ACAP3"	2415
"ACAT1"	561
"ACAT2"	270
"ACBD3"	782
"ACBD3-AS1"	0
"ACBD4"	232
"ACBD5"	1784
"ACBD6"	364
"ACBD7"	893
"ACBD7-DCLRE1CP1"	70
"ACCS"	126
"ACCSL"	2
"ACD"	319
"ACE"	150
"ACE2"	19
"ACER1"	2
"ACER2"	245
"ACER3"	894
"ACHE"	443
"ACIN1"	3066
"ACKR1"	255
"ACKR2"	26
"ACKR3"	173
"ACKR4"	0
"ACLY"	1922
"ACMSD"	0
"ACO1"	730
"ACO2"	5154
"ACOD1"	0
"ACOT1"	109
"ACOT11"	531
"ACOT12"	12
"ACOT13"	422
"ACOT2"	272
"ACOT4"	32
"ACOT6"	3
"ACOT7"	1544
"ACOT8"	344
"ACOT9"	359
"ACOX1"	2194
"ACOX2"	102
"ACOX3"	588
"ACOXL"	0
"ACOXL-AS1"	21
"ACP1"	604
"ACP2"	399
"ACP4"	0
"ACP5"	2
"ACP6"	203
"ACP7"	29
"ACPP"	13
"ACR"	1
"ACRBP"	16
"ACRV1"	21
"ACSBG1"	756
"ACSBG2"	6
"ACSF2"	248
"ACSF3"	396
"ACSL1"	1212
"ACSL3"	2989
"ACSL4"	1349
"ACSL5"	283
"ACSL6"	1895
"ACSM1"	18
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	85
"ACSM6"	0
"ACSS1"	1383
"ACSS2"	684
"ACSS3"	729
"ACTA1"	14
"ACTA2"	235
"ACTA2-AS1"	290
"ACTB"	26116
"ACTBL2"	0
"ACTC1"	52
"ACTG1"	11401
"ACTG1P17"	7
"ACTG1P20"	66
"ACTG1P4"	138
"ACTG2"	1
"ACTL10"	7
"ACTL6A"	139
"ACTL6B"	568
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	0
"ACTL9"	0
"ACTN1"	3692
"ACTN1-AS1"	3
"ACTN2"	1103
"ACTN3"	6
"ACTN4"	4498
"ACTR10"	688
"ACTR1A"	2873
"ACTR1B"	1184
"ACTR2"	3918
"ACTR3"	1401
"ACTR3B"	619
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	234
"ACTR5"	233
"ACTR6"	328
"ACTR8"	552
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	28
"ACVR1"	365
"ACVR1B"	1843
"ACVR1C"	677
"ACVR2A"	608
"ACVR2B"	1051
"ACVR2B-AS1"	34
"ACVRL1"	402
"ACY1"	47
"ACY3"	2
"ACYP1"	151
"ACYP2"	382
"ADA"	48
"ADA2"	256
"ADAD1"	0
"ADAD2"	13
"ADAL"	232
"ADAM10"	1683
"ADAM11"	1266
"ADAM12"	99
"ADAM15"	669
"ADAM17"	656
"ADAM18"	0
"ADAM19"	405
"ADAM1A"	159
"ADAM2"	0
"ADAM20"	196
"ADAM20P1"	138
"ADAM21"	14
"ADAM21P1"	0
"ADAM22"	4035
"ADAM23"	2376
"ADAM28"	179
"ADAM29"	5
"ADAM30"	0
"ADAM32"	255
"ADAM33"	106
"ADAM3A"	0
"ADAM3B"	6
"ADAM5"	13
"ADAM6"	0
"ADAM7"	0
"ADAM8"	78
"ADAM9"	1080
"ADAMDEC1"	0
"ADAMTS1"	1063
"ADAMTS10"	779
"ADAMTS12"	11
"ADAMTS13"	368
"ADAMTS14"	145
"ADAMTS15"	24
"ADAMTS16"	76
"ADAMTS17"	169
"ADAMTS18"	137
"ADAMTS19"	196
"ADAMTS19-AS1"	17
"ADAMTS2"	399
"ADAMTS20"	5
"ADAMTS3"	200
"ADAMTS4"	428
"ADAMTS5"	41
"ADAMTS6"	85
"ADAMTS7"	49
"ADAMTS7P1"	124
"ADAMTS8"	316
"ADAMTS9"	957
"ADAMTS9-AS1"	7
"ADAMTS9-AS2"	123
"ADAMTSL1"	95
"ADAMTSL2"	560
"ADAMTSL3"	307
"ADAMTSL4"	61
"ADAMTSL4-AS1"	32
"ADAMTSL5"	49
"ADAP1"	2031
"ADAP2"	157
"ADAR"	9270
"ADARB1"	1806
"ADARB2"	2421
"ADARB2-AS1"	41
"ADAT1"	685
"ADAT2"	82
"ADAT3"	84
"ADCK1"	157
"ADCK2"	633
"ADCK5"	119
"ADCY1"	11118
"ADCY10"	72
"ADCY10P1"	287
"ADCY2"	5600
"ADCY3"	2054
"ADCY4"	107
"ADCY5"	2666
"ADCY6"	1183
"ADCY7"	411
"ADCY8"	726
"ADCY9"	2174
"ADCYAP1"	178
"ADCYAP1R1"	4751
"ADD1"	8395
"ADD2"	5406
"ADD3"	5663
"ADD3-AS1"	34
"ADGB"	0
"ADGRA1"	1167
"ADGRA1-AS1"	19
"ADGRA2"	450
"ADGRA3"	831
"ADGRB1"	2822
"ADGRB2"	4571
"ADGRB3"	4499
"ADGRD1"	69
"ADGRD1-AS1"	0
"ADGRE1"	12
"ADGRE2"	86
"ADGRE3"	0
"ADGRE4P"	6
"ADGRE5"	143
"ADGRF1"	0
"ADGRF2"	2
"ADGRF3"	31
"ADGRF4"	8
"ADGRF5"	1215
"ADGRG1"	3627
"ADGRG2"	4
"ADGRG3"	7
"ADGRG4"	2
"ADGRG5"	4
"ADGRG6"	73
"ADGRG7"	0
"ADGRL1"	11302
"ADGRL2"	2005
"ADGRL3"	4972
"ADGRL3-AS1"	1
"ADGRL4"	182
"ADGRV1"	11203
"ADH1A"	0
"ADH1B"	38
"ADH1C"	0
"ADH4"	0
"ADH5"	1126
"ADH6"	0
"ADH7"	0
"ADHFE1"	276
"ADI1"	551
"ADIG"	2
"ADIPOQ"	2
"ADIPOQ-AS1"	0
"ADIPOR1"	1173
"ADIPOR2"	2258
"ADIRF"	375
"ADK"	280
"ADM"	87
"ADM2"	2
"ADM5"	7
"ADNP"	2988
"ADNP-AS1"	9
"ADNP2"	761
"ADO"	871
"ADORA1"	966
"ADORA2A"	83
"ADORA2A-AS1"	3
"ADORA2B"	146
"ADORA3"	69
"ADPGK"	342
"ADPGK-AS1"	7
"ADPRH"	73
"ADPRHL1"	269
"ADPRHL2"	196
"ADPRM"	66
"ADRA1A"	676
"ADRA1B"	259
"ADRA1D"	34
"ADRA2A"	188
"ADRA2B"	22
"ADRA2C"	64
"ADRB1"	595
"ADRB2"	76
"ADRB3"	4
"ADRM1"	738
"ADSL"	334
"ADSS"	566
"ADSSL1"	117
"ADTRP"	28
"AEBP1"	2486
"AEBP2"	1088
"AEN"	250
"AES"	6464
"AFAP1"	1061
"AFAP1-AS1"	59
"AFAP1L1"	172
"AFAP1L2"	731
"AFDN"	3465
"AFDN-DT"	9
"AFF1"	3035
"AFF1-AS1"	81
"AFF2"	985
"AFF3"	4286
"AFF4"	5798
"AFG1L"	317
"AFG3L1P"	338
"AFG3L2"	1177
"AFM"	0
"AFMID"	319
"AFP"	0
"AFTPH"	1536
"AGA"	76
"AGAP1"	10459
"AGAP1-IT1"	39
"AGAP11"	127
"AGAP12P"	87
"AGAP2"	8458
"AGAP2-AS1"	25
"AGAP3"	4768
"AGAP4"	341
"AGAP5"	145
"AGAP6"	263
"AGAP7P"	25
"AGAP9"	208
"AGBL1"	19
"AGBL1-AS1"	0
"AGBL2"	19
"AGBL3"	115
"AGBL4"	270
"AGBL4-IT1"	56
"AGBL5"	408
"AGBL5-AS1"	0
"AGER"	31
"AGFG1"	2198
"AGFG2"	997
"AGGF1"	1169
"AGK"	606
"AGL"	1228
"AGMAT"	47
"AGMO"	17
"AGO1"	2306
"AGO2"	3208
"AGO3"	830
"AGO4"	1165
"AGPAT1"	1485
"AGPAT2"	219
"AGPAT3"	3629
"AGPAT4"	1660
"AGPAT4-IT1"	95
"AGPAT5"	719
"AGPS"	803
"AGR2"	1
"AGR3"	0
"AGRN"	1901
"AGRP"	0
"AGT"	3803
"AGTPBP1"	2436
"AGTR1"	4
"AGTR2"	0
"AGTRAP"	256
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3078
"AHCTF1P1"	14
"AHCY"	610
"AHCYL1"	8797
"AHCYL2"	3305
"AHDC1"	3335
"AHI1"	2268
"AHNAK"	60128
"AHNAK2"	3218
"AHR"	540
"AHRR"	263
"AHSA1"	1949
"AHSA2P"	550
"AHSG"	2
"AHSP"	0
"AICDA"	0
"AIDA"	1447
"AIF1"	97
"AIF1L"	1983
"AIFM1"	277
"AIFM2"	264
"AIFM3"	811
"AIG1"	512
"AIM2"	3
"AIMP1"	451
"AIMP2"	138
"AIP"	652
"AIPL1"	3
"AIRE"	22
"AIRN"	6
"AJAP1"	1271
"AJM1"	1231
"AJUBA"	35
"AK1"	757
"AK2"	820
"AK3"	989
"AK4"	2124
"AK5"	7061
"AK6"	153
"AK7"	35
"AK8"	43
"AK9"	510
"AKAIN1"	2
"AKAP1"	1158
"AKAP10"	1506
"AKAP11"	11976
"AKAP12"	10999
"AKAP13"	2899
"AKAP14"	3
"AKAP17A"	315
"AKAP2"	825
"AKAP3"	66
"AKAP4"	0
"AKAP5"	1116
"AKAP6"	8570
"AKAP7"	437
"AKAP8"	536
"AKAP8L"	1459
"AKAP9"	6293
"AKIP1"	205
"AKIRIN1"	1608
"AKIRIN2"	886
"AKNA"	853
"AKNAD1"	17
"AKR1A1"	284
"AKR1B1"	961
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	346
"AKR1C2"	127
"AKR1C3"	374
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	1
"AKR1D1"	0
"AKR1E2"	135
"AKR7A2"	482
"AKR7A2P1"	5
"AKR7A3"	58
"AKR7L"	47
"AKT1"	1620
"AKT1S1"	727
"AKT2"	1401
"AKT3"	7919
"AKTIP"	1076
"ALAD"	1464
"ALAS1"	927
"ALAS2"	3
"ALB"	8
"ALCAM"	2098
"ALDH16A1"	122
"ALDH18A1"	592
"ALDH1A1"	413
"ALDH1A2"	39
"ALDH1A3"	194
"ALDH1B1"	175
"ALDH1L1"	1978
"ALDH1L1-AS1"	2
"ALDH1L1-AS2"	162
"ALDH1L2"	251
"ALDH2"	3050
"ALDH3A1"	3
"ALDH3A2"	2076
"ALDH3B1"	38
"ALDH3B2"	1
"ALDH4A1"	571
"ALDH5A1"	1365
"ALDH6A1"	4049
"ALDH7A1"	1263
"ALDH8A1"	75
"ALDH9A1"	684
"ALDOA"	16046
"ALDOB"	4
"ALDOC"	4522
"ALG1"	245
"ALG10"	165
"ALG10B"	439
"ALG11"	328
"ALG12"	339
"ALG13"	760
"ALG14"	80
"ALG1L"	15
"ALG1L2"	3
"ALG1L9P"	109
"ALG2"	339
"ALG3"	140
"ALG5"	132
"ALG6"	121
"ALG8"	184
"ALG9"	640
"ALK"	228
"ALKAL1"	0
"ALKAL2"	6
"ALKBH1"	197
"ALKBH2"	94
"ALKBH3"	269
"ALKBH3-AS1"	0
"ALKBH4"	278
"ALKBH5"	3432
"ALKBH6"	213
"ALKBH7"	227
"ALKBH8"	190
"ALLC"	6
"ALMS1"	3183
"ALMS1-IT1"	11
"ALMS1P1"	93
"ALOX12"	3
"ALOX12-AS1"	81
"ALOX12B"	17
"ALOX12P2"	123
"ALOX15"	13
"ALOX15B"	101
"ALOX15P1"	34
"ALOX5"	142
"ALOX5AP"	144
"ALOXE3"	49
"ALPI"	0
"ALPK1"	123
"ALPK2"	3
"ALPK3"	303
"ALPL"	408
"ALPP"	0
"ALPPL2"	0
"ALS2"	2446
"ALS2CL"	356
"ALS2CR12"	239
"ALX1"	0
"ALX3"	26
"ALX4"	3
"ALYREF"	216
"AMACR"	194
"AMBN"	0
"AMBP"	1
"AMBRA1"	1371
"AMD1"	2206
"AMDHD1"	4
"AMDHD2"	340
"AMELX"	0
"AMELY"	0
"AMER1"	376
"AMER2"	7048
"AMER3"	1363
"AMFR"	3004
"AMH"	71
"AMHR2"	0
"AMIGO1"	1745
"AMIGO2"	184
"AMIGO3"	70
"AMMECR1"	159
"AMMECR1L"	439
