gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00017_PE.bam
"A1BG"	22
"A1BG-AS1"	102
"A1CF"	0
"A2M"	1706
"A2M-AS1"	83
"A2ML1"	178
"A2MP1"	1
"A3GALT2"	3
"A4GALT"	31
"A4GNT"	0
"AA06"	30
"AAAS"	144
"AACS"	1070
"AACSP1"	9
"AADAC"	4
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	4
"AADAT"	278
"AAED1"	44
"AAGAB"	906
"AAK1"	12450
"AAMDC"	49
"AAMP"	897
"AANAT"	0
"AAR2"	190
"AARD"	23
"AARS"	4965
"AARS2"	281
"AARSD1"	103
"AASDH"	633
"AASDHPPT"	2812
"AASS"	437
"AATBC"	2
"AATF"	440
"AATK"	1265
"ABALON"	2
"ABAT"	5858
"ABCA1"	693
"ABCA10"	556
"ABCA11P"	178
"ABCA12"	13
"ABCA13"	1
"ABCA17P"	130
"ABCA2"	3621
"ABCA3"	2074
"ABCA4"	27
"ABCA5"	3013
"ABCA6"	556
"ABCA7"	162
"ABCA8"	704
"ABCA9"	652
"ABCA9-AS1"	0
"ABCB1"	533
"ABCB10"	289
"ABCB11"	1
"ABCB4"	14
"ABCB5"	0
"ABCB6"	331
"ABCB7"	507
"ABCB8"	273
"ABCB9"	316
"ABCC1"	416
"ABCC10"	180
"ABCC11"	2
"ABCC12"	43
"ABCC13"	0
"ABCC2"	31
"ABCC3"	6
"ABCC4"	215
"ABCC5"	2888
"ABCC5-AS1"	0
"ABCC6"	12
"ABCC6P1"	13
"ABCC6P2"	0
"ABCC8"	674
"ABCC9"	635
"ABCD1"	25
"ABCD2"	817
"ABCD3"	1048
"ABCD4"	529
"ABCE1"	1171
"ABCF1"	526
"ABCF2"	971
"ABCF3"	707
"ABCG1"	589
"ABCG2"	373
"ABCG4"	254
"ABCG5"	6
"ABCG8"	33
"ABHD1"	9
"ABHD10"	729
"ABHD11"	41
"ABHD11-AS1"	0
"ABHD12"	993
"ABHD12B"	109
"ABHD13"	1470
"ABHD14A"	197
"ABHD14A-ACY1"	102
"ABHD14B"	59
"ABHD15"	49
"ABHD16A"	469
"ABHD16B"	0
"ABHD17A"	851
"ABHD17B"	770
"ABHD17C"	352
"ABHD18"	316
"ABHD2"	5431
"ABHD3"	321
"ABHD4"	200
"ABHD5"	469
"ABHD6"	667
"ABHD8"	1160
"ABI1"	2213
"ABI2"	7470
"ABI3"	18
"ABI3BP"	229
