gene/TE	../../BAM/CGND_13028/HRA-00288_PE.bam
"A1BG"	20
"A1BG-AS1"	114
"A1CF"	0
"A2M"	1663
"A2M-AS1"	88
"A2ML1"	133
"A2MP1"	2
"A3GALT2"	3
"A4GALT"	38
"A4GNT"	0
"AA06"	27
"AAAS"	218
"AACS"	996
"AACSP1"	7
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	274
"AAED1"	106
"AAGAB"	791
"AAK1"	11373
"AAMDC"	84
"AAMP"	886
"AANAT"	1
"AAR2"	195
"AARD"	13
"AARS"	4994
"AARS2"	295
"AARSD1"	121
"AASDH"	679
"AASDHPPT"	2538
"AASS"	703
"AATBC"	1
"AATF"	459
"AATK"	2693
"ABALON"	2
"ABAT"	6374
"ABCA1"	1053
"ABCA10"	758
"ABCA11P"	200
"ABCA12"	16
"ABCA13"	3
"ABCA17P"	86
"ABCA2"	9742
"ABCA3"	2835
"ABCA4"	6
"ABCA5"	3023
"ABCA6"	1137
"ABCA7"	165
"ABCA8"	1703
"ABCA9"	578
"ABCA9-AS1"	2
"ABCB1"	333
"ABCB10"	399
"ABCB11"	0
"ABCB4"	11
"ABCB5"	0
"ABCB6"	352
"ABCB7"	475
"ABCB8"	306
"ABCB9"	384
"ABCC1"	432
"ABCC10"	190
"ABCC11"	8
"ABCC12"	23
"ABCC13"	0
"ABCC2"	17
"ABCC3"	11
"ABCC4"	306
"ABCC5"	2207
"ABCC5-AS1"	0
"ABCC6"	12
"ABCC6P1"	8
"ABCC6P2"	3
"ABCC8"	526
"ABCC9"	923
"ABCD1"	53
"ABCD2"	965
"ABCD3"	1345
"ABCD4"	354
"ABCE1"	1360
"ABCF1"	721
"ABCF2"	955
"ABCF3"	750
"ABCG1"	807
"ABCG2"	337
"ABCG4"	362
"ABCG5"	7
"ABCG8"	27
"ABHD1"	4
"ABHD10"	813
"ABHD11"	55
"ABHD11-AS1"	0
"ABHD12"	1286
"ABHD12B"	79
"ABHD13"	1150
"ABHD14A"	244
"ABHD14A-ACY1"	115
"ABHD14B"	107
"ABHD15"	88
"ABHD16A"	502
"ABHD16B"	0
"ABHD17A"	1152
"ABHD17B"	1167
"ABHD17C"	356
"ABHD18"	469
"ABHD2"	5542
"ABHD3"	166
"ABHD4"	256
"ABHD5"	646
"ABHD6"	803
"ABHD8"	1127
"ABI1"	2036
"ABI2"	7436
"ABI3"	60
"ABI3BP"	148
"ABL1"	1090
"ABL2"	2684
"ABLIM1"	5683
"ABLIM2"	1529
"ABLIM3"	644
"ABO"	7
"ABR"	8303
"ABRA"	2
"ABRACL"	113
"ABRAXAS1"	63
"ABRAXAS2"	481
"ABT1"	152
"ABTB1"	534
"ABTB2"	202
"ACAA1"	510
"ACAA2"	383
"ACACA"	4654
"ACACB"	698
"ACAD10"	269
"ACAD11"	433
"ACAD8"	418
"ACAD9"	446
"ACADL"	56
"ACADM"	899
"ACADS"	115
"ACADSB"	1169
