gene/TE	../../BAM/CGND_13066/HRA-00556_PE.bam
"A1BG"	19
"A1BG-AS1"	84
"A1CF"	0
"A2M"	1207
"A2M-AS1"	88
"A2ML1"	146
"A2MP1"	5
"A3GALT2"	3
"A4GALT"	27
"A4GNT"	0
"AA06"	32
"AAAS"	195
"AACS"	953
"AACSP1"	4
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	258
"AAED1"	67
"AAGAB"	843
"AAK1"	9925
"AAMDC"	102
"AAMP"	968
"AANAT"	3
"AAR2"	192
"AARD"	8
"AARS"	4241
"AARS2"	296
"AARSD1"	98
"AASDH"	753
"AASDHPPT"	2334
"AASS"	650
"AATBC"	1
"AATF"	538
"AATK"	2370
"ABALON"	1
"ABAT"	6692
"ABCA1"	1215
"ABCA10"	658
"ABCA11P"	174
"ABCA12"	12
"ABCA13"	2
"ABCA17P"	92
"ABCA2"	7294
"ABCA3"	2319
"ABCA4"	6
"ABCA5"	2876
"ABCA6"	684
"ABCA7"	184
"ABCA8"	1073
"ABCA9"	466
"ABCA9-AS1"	1
"ABCB1"	167
"ABCB10"	334
"ABCB11"	6
"ABCB4"	9
"ABCB5"	0
"ABCB6"	306
"ABCB7"	489
"ABCB8"	322
"ABCB9"	289
"ABCC1"	386
"ABCC10"	220
"ABCC11"	12
"ABCC12"	27
"ABCC13"	1
"ABCC2"	21
"ABCC3"	7
"ABCC4"	206
"ABCC5"	2314
"ABCC5-AS1"	0
"ABCC6"	16
"ABCC6P1"	7
"ABCC6P2"	2
"ABCC8"	543
"ABCC9"	753
"ABCD1"	43
"ABCD2"	955
"ABCD3"	1187
"ABCD4"	326
"ABCE1"	1105
"ABCF1"	639
"ABCF2"	940
"ABCF3"	700
"ABCG1"	578
"ABCG2"	394
"ABCG4"	325
"ABCG5"	13
"ABCG8"	32
"ABHD1"	18
"ABHD10"	703
"ABHD11"	61
"ABHD11-AS1"	0
"ABHD12"	1103
"ABHD12B"	95
"ABHD13"	979
"ABHD14A"	235
"ABHD14A-ACY1"	120
"ABHD14B"	81
"ABHD15"	138
"ABHD16A"	446
"ABHD16B"	0
"ABHD17A"	1461
"ABHD17B"	918
"ABHD17C"	415
"ABHD18"	446
"ABHD2"	4925
"ABHD3"	161
"ABHD4"	442
"ABHD5"	601
"ABHD6"	672
"ABHD8"	1179
"ABI1"	2104
"ABI2"	5850
"ABI3"	39
"ABI3BP"	118
"ABL1"	1106
"ABL2"	2582
"ABLIM1"	8792
"ABLIM2"	1458
"ABLIM3"	773
"ABO"	8
"ABR"	7415
"ABRA"	6
"ABRACL"	74
"ABRAXAS1"	67
"ABRAXAS2"	408
"ABT1"	148
"ABTB1"	478
"ABTB2"	200
"ACAA1"	494
"ACAA2"	680
"ACACA"	5457
"ACACB"	1151
"ACAD10"	226
"ACAD11"	475
"ACAD8"	322
"ACAD9"	419
"ACADL"	67
"ACADM"	970
"ACADS"	122
"ACADSB"	944
"ACADVL"	1348
"ACAN"	141
"ACAP1"	5
"ACAP2"	1935
"ACAP3"	964
"ACAT1"	549
"ACAT2"	359
"ACBD3"	820
"ACBD3-AS1"	0
"ACBD4"	122
"ACBD5"	2205
"ACBD6"	256
"ACBD7"	2172
"ACBD7-DCLRE1CP1"	129
"ACCS"	70
"ACCSL"	0
"ACD"	148
"ACE"	81
"ACE2"	6
"ACER1"	5
"ACER2"	103
"ACER3"	1241
"ACHE"	258
"ACIN1"	1499
"ACKR1"	106
"ACKR2"	12
"ACKR3"	112
"ACKR4"	4
"ACLY"	1636
"ACMSD"	0
"ACO1"	855
"ACO2"	3915
"ACOD1"	0
"ACOT1"	59
"ACOT11"	180
"ACOT12"	5
"ACOT13"	508
"ACOT2"	148
"ACOT4"	29
"ACOT6"	4
"ACOT7"	1192
"ACOT8"	210
"ACOT9"	375
"ACOX1"	2175
"ACOX2"	93
"ACOX3"	342
"ACOXL"	0
"ACOXL-AS1"	8
"ACP1"	795
"ACP2"	223
"ACP4"	1
"ACP5"	8
"ACP6"	195
"ACP7"	14
"ACPP"	11
"ACR"	2
"ACRBP"	4
"ACRV1"	11
"ACSBG1"	795
"ACSBG2"	1
"ACSF2"	138
"ACSF3"	189
"ACSL1"	1153
"ACSL3"	5254
"ACSL4"	2017
"ACSL5"	97
"ACSL6"	3687
"ACSM1"	9
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	5
"ACSM4"	1
"ACSM5"	53
"ACSM6"	0
"ACSS1"	968
"ACSS2"	565
"ACSS3"	925
"ACTA1"	13
"ACTA2"	39
"ACTA2-AS1"	214
"ACTB"	18070
"ACTBL2"	0
"ACTC1"	17
"ACTG1"	8017
"ACTG1P17"	6
"ACTG1P20"	31
"ACTG1P4"	118
"ACTG2"	0
"ACTL10"	5
"ACTL6A"	119
"ACTL6B"	309
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	2
"ACTL9"	0
"ACTN1"	1851
"ACTN1-AS1"	1
"ACTN2"	948
"ACTN3"	0
"ACTN4"	2150
"ACTR10"	981
"ACTR1A"	2265
"ACTR1B"	799
"ACTR2"	6144
"ACTR3"	2086
"ACTR3B"	669
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	221
"ACTR5"	206
"ACTR6"	492
"ACTR8"	757
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	22
"ACVR1"	305
"ACVR1B"	1387
"ACVR1C"	840
"ACVR2A"	804
"ACVR2B"	878
"ACVR2B-AS1"	16
"ACVRL1"	62
"ACY1"	32
"ACY3"	2
"ACYP1"	164
"ACYP2"	479
"ADA"	28
"ADA2"	239
"ADAD1"	1
"ADAD2"	10
"ADAL"	324
"ADAM10"	2239
"ADAM11"	790
"ADAM12"	68
"ADAM15"	227
"ADAM17"	622
"ADAM18"	0
"ADAM19"	244
"ADAM1A"	137
"ADAM2"	0
"ADAM20"	192
"ADAM20P1"	167
"ADAM21"	13
"ADAM21P1"	1
"ADAM22"	6254
"ADAM23"	3453
"ADAM28"	176
"ADAM29"	0
"ADAM30"	0
"ADAM32"	285
"ADAM33"	27
"ADAM3A"	0
"ADAM3B"	6
"ADAM5"	9
"ADAM6"	0
"ADAM7"	0
"ADAM8"	19
"ADAM9"	1278
"ADAMDEC1"	0
"ADAMTS1"	425
"ADAMTS10"	293
"ADAMTS12"	8
"ADAMTS13"	126
"ADAMTS14"	29
"ADAMTS15"	8
"ADAMTS16"	88
"ADAMTS17"	157
"ADAMTS18"	55
"ADAMTS19"	311
"ADAMTS19-AS1"	13
"ADAMTS2"	323
"ADAMTS20"	8
"ADAMTS3"	168
"ADAMTS4"	244
"ADAMTS5"	44
"ADAMTS6"	95
"ADAMTS7"	13
"ADAMTS7P1"	30
"ADAMTS8"	102
"ADAMTS9"	275
"ADAMTS9-AS1"	43
"ADAMTS9-AS2"	146
"ADAMTSL1"	74
"ADAMTSL2"	248
"ADAMTSL3"	229
"ADAMTSL4"	27
"ADAMTSL4-AS1"	9
"ADAMTSL5"	15
"ADAP1"	1254
"ADAP2"	51
"ADAR"	6575
"ADARB1"	1522
"ADARB2"	1080
"ADARB2-AS1"	8
"ADAT1"	515
"ADAT2"	84
"ADAT3"	31
"ADCK1"	103
"ADCK2"	316
"ADCK5"	65
"ADCY1"	8554
"ADCY10"	92
"ADCY10P1"	317
"ADCY2"	4134
"ADCY3"	1141
"ADCY4"	8
"ADCY5"	1665
"ADCY6"	602
"ADCY7"	210
"ADCY8"	412
"ADCY9"	1158
"ADCYAP1"	73
"ADCYAP1R1"	4131
"ADD1"	6308
"ADD2"	3417
"ADD3"	7510
"ADD3-AS1"	46
"ADGB"	0
"ADGRA1"	497
"ADGRA1-AS1"	13
"ADGRA2"	119
"ADGRA3"	1089
"ADGRB1"	1532
"ADGRB2"	2570
"ADGRB3"	5280
"ADGRD1"	19
"ADGRD1-AS1"	0
"ADGRE1"	0
"ADGRE2"	29
"ADGRE3"	1
"ADGRE4P"	3
"ADGRE5"	57
"ADGRF1"	0
"ADGRF2"	1
"ADGRF3"	29
"ADGRF4"	0
"ADGRF5"	515
"ADGRG1"	1441
"ADGRG2"	4
"ADGRG3"	9
"ADGRG4"	4
"ADGRG5"	3
"ADGRG6"	72
"ADGRG7"	0
"ADGRL1"	5597
"ADGRL2"	3567
"ADGRL3"	5737
"ADGRL3-AS1"	0
"ADGRL4"	136
"ADGRV1"	9017
"ADH1A"	0
"ADH1B"	21
"ADH1C"	0
"ADH4"	0
"ADH5"	1541
"ADH6"	0
"ADH7"	0
"ADHFE1"	271
"ADI1"	606
"ADIG"	1
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	1064
"ADIPOR2"	2226
"ADIRF"	153
"ADK"	445
"ADM"	48
"ADM2"	1
"ADM5"	6
"ADNP"	2746
"ADNP-AS1"	14
"ADNP2"	635
"ADO"	1028
"ADORA1"	534
"ADORA2A"	31
"ADORA2A-AS1"	1
"ADORA2B"	115
"ADORA3"	56
"ADPGK"	321
"ADPGK-AS1"	7
"ADPRH"	33
"ADPRHL1"	127
