gene/TE	../../STAR_v252_mapping/CGND_12675/HRA-00219_PE.bam
"A1BG"	10
"A1BG-AS1"	69
"A1CF"	0
"A2M"	844
"A2M-AS1"	66
"A2ML1"	49
"A2MP1"	1
"A3GALT2"	2
"A4GALT"	18
"A4GNT"	0
"AA06"	41
"AAAS"	135
"AACS"	591
"AACSP1"	9
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	243
"AAED1"	40
"AAGAB"	494
"AAK1"	6977
"AAMDC"	39
"AAMP"	453
"AANAT"	2
"AAR2"	129
"AARD"	3
"AARS"	2883
"AARS2"	252
"AARSD1"	92
"AASDH"	455
"AASDHPPT"	1477
"AASS"	519
"AATBC"	2
"AATF"	241
"AATK"	1410
"ABALON"	0
"ABAT"	3056
"ABCA1"	420
"ABCA10"	569
"ABCA11P"	175
"ABCA12"	5
"ABCA13"	0
"ABCA17P"	64
"ABCA2"	4466
"ABCA3"	1640
"ABCA4"	15
"ABCA5"	2514
"ABCA6"	476
"ABCA7"	172
"ABCA8"	677
"ABCA9"	467
"ABCA9-AS1"	0
"ABCB1"	329
"ABCB10"	269
"ABCB11"	2
"ABCB4"	5
"ABCB5"	0
"ABCB6"	247
"ABCB7"	284
"ABCB8"	264
"ABCB9"	261
"ABCC1"	320
"ABCC10"	157
"ABCC11"	4
"ABCC12"	31
"ABCC13"	0
"ABCC2"	13
"ABCC3"	15
"ABCC4"	142
"ABCC5"	1454
"ABCC5-AS1"	0
"ABCC6"	1
"ABCC6P1"	5
"ABCC6P2"	1
"ABCC8"	425
"ABCC9"	802
"ABCD1"	10
"ABCD2"	546
"ABCD3"	760
"ABCD4"	287
"ABCE1"	869
"ABCF1"	398
"ABCF2"	540
"ABCF3"	447
"ABCG1"	302
"ABCG2"	237
"ABCG4"	260
"ABCG5"	8
"ABCG8"	22
"ABHD1"	5
"ABHD10"	444
"ABHD11"	54
"ABHD11-AS1"	0
"ABHD12"	699
"ABHD12B"	55
"ABHD13"	557
"ABHD14A"	124
"ABHD14A-ACY1"	70
"ABHD14B"	64
"ABHD15"	33
"ABHD16A"	244
"ABHD16B"	1
"ABHD17A"	600
"ABHD17B"	505
"ABHD17C"	221
"ABHD18"	286
"ABHD2"	2963
"ABHD3"	81
"ABHD4"	116
"ABHD5"	312
"ABHD6"	378
"ABHD8"	440
"ABI1"	1119
"ABI2"	4031
"ABI3"	14
"ABI3BP"	92
"ABL1"	623
"ABL2"	1414
"ABLIM1"	3363
