gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00374_PE.bam
"A1BG"	66
"A1BG-AS1"	114
"A1CF"	0
"A2M"	3018
"A2M-AS1"	100
"A2ML1"	73
"A2MP1"	3
"A3GALT2"	2
"A4GALT"	44
"A4GNT"	1
"AA06"	29
"AAAS"	289
"AACS"	1229
"AACSP1"	9
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	1
"AADACP1"	0
"AADAT"	376
"AAED1"	84
"AAGAB"	1750
"AAK1"	11982
"AAMDC"	120
"AAMP"	1394
"AANAT"	3
"AAR2"	322
"AARD"	7
"AARS"	6721
"AARS2"	438
"AARSD1"	220
"AASDH"	949
"AASDHPPT"	3515
"AASS"	1301
"AATBC"	1
"AATF"	734
"AATK"	5325
"ABALON"	1
"ABAT"	8590
"ABCA1"	577
"ABCA10"	694
"ABCA11P"	448
"ABCA12"	19
"ABCA13"	1
"ABCA17P"	97
"ABCA2"	17252
"ABCA3"	2696
"ABCA4"	8
"ABCA5"	3585
"ABCA6"	1054
"ABCA7"	138
"ABCA8"	3590
"ABCA9"	658
"ABCA9-AS1"	1
"ABCB1"	338
"ABCB10"	429
"ABCB11"	11
"ABCB4"	18
"ABCB5"	0
"ABCB6"	369
"ABCB7"	653
"ABCB8"	375
"ABCB9"	450
"ABCC1"	390
"ABCC10"	162
"ABCC11"	63
"ABCC12"	68
"ABCC13"	2
"ABCC2"	18
"ABCC3"	8
"ABCC4"	576
"ABCC5"	1536
"ABCC5-AS1"	0
"ABCC6"	19
"ABCC6P1"	5
"ABCC6P2"	2
"ABCC8"	590
"ABCC9"	1119
"ABCD1"	81
"ABCD2"	1617
"ABCD3"	2485
"ABCD4"	319
"ABCE1"	2203
"ABCF1"	814
"ABCF2"	1169
"ABCF3"	941
"ABCG1"	650
"ABCG2"	580
"ABCG4"	337
"ABCG5"	6
"ABCG8"	36
"ABHD1"	11
"ABHD10"	1405
"ABHD11"	133
"ABHD11-AS1"	0
"ABHD12"	2248
"ABHD12B"	143
"ABHD13"	983
"ABHD14A"	365
"ABHD14A-ACY1"	207
"ABHD14B"	139
"ABHD15"	141
"ABHD16A"	557
"ABHD16B"	0
"ABHD17A"	2663
"ABHD17B"	1764
"ABHD17C"	385
"ABHD18"	496
"ABHD2"	6051
"ABHD3"	165
"ABHD4"	439
"ABHD5"	798
"ABHD6"	927
"ABHD8"	1162
"ABI1"	2870
"ABI2"	10291
"ABI3"	82
"ABI3BP"	185
"ABL1"	1395
"ABL2"	2961
"ABLIM1"	9379
"ABLIM2"	1672
"ABLIM3"	1013
"ABO"	12
"ABR"	9765
"ABRA"	7
"ABRACL"	132
"ABRAXAS1"	127
"ABRAXAS2"	711
"ABT1"	215
"ABTB1"	662
"ABTB2"	249
"ACAA1"	1034
"ACAA2"	1097
"ACACA"	7244
"ACACB"	944
"ACAD10"	310
"ACAD11"	693
"ACAD8"	420
"ACAD9"	754
"ACADL"	77
"ACADM"	1470
"ACADS"	263
"ACADSB"	2254
"ACADVL"	1801
"ACAN"	72
"ACAP1"	10
"ACAP2"	2620
"ACAP3"	1562
"ACAT1"	1174
"ACAT2"	1357
"ACBD3"	1522
"ACBD3-AS1"	0
"ACBD4"	262
"ACBD5"	2966
"ACBD6"	402
"ACBD7"	3403
"ACBD7-DCLRE1CP1"	248
"ACCS"	58
"ACCSL"	3
"ACD"	181
"ACE"	134
"ACE2"	6
"ACER1"	0
"ACER2"	127
"ACER3"	2306
"ACHE"	384
"ACIN1"	1233
"ACKR1"	109
"ACKR2"	41
"ACKR3"	146
"ACKR4"	2
"ACLY"	2784
"ACMSD"	0
"ACO1"	1032
"ACO2"	8359
"ACOD1"	0
"ACOT1"	121
"ACOT11"	286
"ACOT12"	2
"ACOT13"	739
"ACOT2"	346
"ACOT4"	130
"ACOT6"	2
"ACOT7"	1879
"ACOT8"	427
"ACOT9"	725
"ACOX1"	3280
"ACOX2"	77
"ACOX3"	422
"ACOXL"	0
"ACOXL-AS1"	13
"ACP1"	1770
"ACP2"	474
"ACP4"	1
"ACP5"	9
"ACP6"	250
"ACP7"	62
"ACPP"	16
"ACR"	7
"ACRBP"	7
"ACRV1"	30
"ACSBG1"	1722
"ACSBG2"	1
"ACSF2"	179
"ACSF3"	261
"ACSL1"	2435
"ACSL3"	8331
"ACSL4"	3574
"ACSL5"	138
"ACSL6"	6360
"ACSM1"	5
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	80
"ACSM6"	0
"ACSS1"	1394
"ACSS2"	924
"ACSS3"	938
"ACTA1"	13
"ACTA2"	106
"ACTA2-AS1"	130
"ACTB"	38629
"ACTBL2"	0
"ACTC1"	24
"ACTG1"	21740
"ACTG1P17"	15
"ACTG1P20"	18
"ACTG1P4"	135
"ACTG2"	8
"ACTL10"	1
"ACTL6A"	237
"ACTL6B"	459
"ACTL7A"	0
"ACTL7B"	0
