gene/TE	../../STAR_v252_mapping/CGND_12966/HRA-00377_PE.bam
"A1BG"	63
"A1BG-AS1"	123
"A1CF"	1
"A2M"	1812
"A2M-AS1"	99
"A2ML1"	51
"A2MP1"	3
"A3GALT2"	2
"A4GALT"	39
"A4GNT"	0
"AA06"	25
"AAAS"	221
"AACS"	989
"AACSP1"	17
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	267
"AAED1"	57
"AAGAB"	1072
"AAK1"	8376
"AAMDC"	104
"AAMP"	1144
"AANAT"	3
"AAR2"	283
"AARD"	7
"AARS"	5285
"AARS2"	393
"AARSD1"	180
"AASDH"	557
"AASDHPPT"	2399
"AASS"	786
"AATBC"	0
"AATF"	516
"AATK"	4499
"ABALON"	0
"ABAT"	6539
"ABCA1"	410
"ABCA10"	454
"ABCA11P"	289
"ABCA12"	16
"ABCA13"	0
"ABCA17P"	63
"ABCA2"	13992
"ABCA3"	2218
"ABCA4"	7
"ABCA5"	2422
"ABCA6"	470
"ABCA7"	102
"ABCA8"	2391
"ABCA9"	343
"ABCA9-AS1"	0
"ABCB1"	138
"ABCB10"	275
"ABCB11"	4
"ABCB4"	11
"ABCB5"	0
"ABCB6"	311
"ABCB7"	446
"ABCB8"	323
"ABCB9"	340
"ABCC1"	284
"ABCC10"	124
"ABCC11"	28
"ABCC12"	66
"ABCC13"	0
"ABCC2"	17
"ABCC3"	6
"ABCC4"	349
"ABCC5"	1187
"ABCC5-AS1"	0
"ABCC6"	8
"ABCC6P1"	4
"ABCC6P2"	0
"ABCC8"	444
"ABCC9"	737
"ABCD1"	53
"ABCD2"	856
"ABCD3"	1423
"ABCD4"	248
"ABCE1"	1498
"ABCF1"	714
"ABCF2"	973
"ABCF3"	785
"ABCG1"	528
"ABCG2"	206
"ABCG4"	291
"ABCG5"	3
"ABCG8"	17
"ABHD1"	7
"ABHD10"	963
"ABHD11"	131
"ABHD11-AS1"	0
"ABHD12"	1643
"ABHD12B"	86
"ABHD13"	650
"ABHD14A"	263
"ABHD14A-ACY1"	166
"ABHD14B"	118
"ABHD15"	98
"ABHD16A"	464
"ABHD16B"	0
"ABHD17A"	2105
"ABHD17B"	1214
"ABHD17C"	258
"ABHD18"	373
"ABHD2"	4431
"ABHD3"	113
"ABHD4"	380
"ABHD5"	532
"ABHD6"	574
"ABHD8"	1121
"ABI1"	1916
"ABI2"	7779
"ABI3"	69
"ABI3BP"	187
"ABL1"	1144
"ABL2"	2197
"ABLIM1"	6216
"ABLIM2"	1404
"ABLIM3"	767
"ABO"	7
"ABR"	9033
"ABRA"	4
"ABRACL"	104
"ABRAXAS1"	77
"ABRAXAS2"	503
"ABT1"	164
"ABTB1"	631
"ABTB2"	165
"ACAA1"	737
"ACAA2"	683
"ACACA"	4586
"ACACB"	755
"ACAD10"	251
"ACAD11"	461
"ACAD8"	293
"ACAD9"	565
"ACADL"	44
"ACADM"	986
"ACADS"	206
"ACADSB"	1590
"ACADVL"	1385
"ACAN"	52
"ACAP1"	12
"ACAP2"	1748
"ACAP3"	1371
"ACAT1"	710
"ACAT2"	828
"ACBD3"	1103
"ACBD3-AS1"	0
"ACBD4"	196
"ACBD5"	2069
