gene/TE	../../BAM/CGND_13096/HRA-00604_PE.bam
"A1BG"	48
"A1BG-AS1"	120
"A1CF"	0
"A2M"	3125
"A2M-AS1"	105
"A2ML1"	74
"A2MP1"	4
"A3GALT2"	1
"A4GALT"	53
"A4GNT"	1
"AA06"	21
"AAAS"	357
"AACS"	1007
"AACSP1"	14
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	324
"AAED1"	119
"AAGAB"	1282
"AAK1"	10246
"AAMDC"	106
"AAMP"	1380
"AANAT"	6
"AAR2"	348
"AARD"	14
"AARS"	7837
"AARS2"	701
"AARSD1"	226
"AASDH"	774
"AASDHPPT"	2589
"AASS"	1264
"AATBC"	2
"AATF"	934
"AATK"	5173
"ABALON"	2
"ABAT"	7288
"ABCA1"	1333
"ABCA10"	550
"ABCA11P"	322
"ABCA12"	24
"ABCA13"	5
"ABCA17P"	87
"ABCA2"	20662
"ABCA3"	3935
"ABCA4"	8
"ABCA5"	2528
"ABCA6"	547
"ABCA7"	229
"ABCA8"	2100
"ABCA9"	417
"ABCA9-AS1"	0
"ABCB1"	318
"ABCB10"	402
"ABCB11"	4
"ABCB4"	13
"ABCB5"	0
"ABCB6"	533
"ABCB7"	599
"ABCB8"	576
"ABCB9"	395
"ABCC1"	627
"ABCC10"	331
"ABCC11"	27
"ABCC12"	40
"ABCC13"	0
"ABCC2"	38
"ABCC3"	30
"ABCC4"	707
"ABCC5"	2194
"ABCC5-AS1"	0
"ABCC6"	18
"ABCC6P1"	6
"ABCC6P2"	0
"ABCC8"	653
"ABCC9"	1959
"ABCD1"	71
"ABCD2"	718
"ABCD3"	1613
"ABCD4"	635
"ABCE1"	1810
"ABCF1"	1231
"ABCF2"	1376
"ABCF3"	1198
"ABCG1"	624
"ABCG2"	505
"ABCG4"	429
"ABCG5"	6
"ABCG8"	21
"ABHD1"	18
"ABHD10"	1060
"ABHD11"	147
"ABHD11-AS1"	0
"ABHD12"	2142
"ABHD12B"	157
"ABHD13"	780
"ABHD14A"	315
"ABHD14A-ACY1"	203
"ABHD14B"	132
"ABHD15"	145
"ABHD16A"	738
"ABHD16B"	0
"ABHD17A"	2561
"ABHD17B"	1225
"ABHD17C"	391
"ABHD18"	492
"ABHD2"	6687
"ABHD3"	131
"ABHD4"	473
"ABHD5"	618
"ABHD6"	900
"ABHD8"	1488
"ABI1"	2003
"ABI2"	7699
"ABI3"	260
"ABI3BP"	223
"ABL1"	1778
"ABL2"	2894
"ABLIM1"	6452
"ABLIM2"	1869
"ABLIM3"	1100
"ABO"	6
"ABR"	11227
"ABRA"	2
"ABRACL"	104
"ABRAXAS1"	98
"ABRAXAS2"	600
"ABT1"	225
"ABTB1"	737
"ABTB2"	295
"ACAA1"	1001
"ACAA2"	674
"ACACA"	6551
"ACACB"	1034
"ACAD10"	389
"ACAD11"	611
"ACAD8"	505
"ACAD9"	839
"ACADL"	58
"ACADM"	1243
"ACADS"	207
"ACADSB"	1505
"ACADVL"	2265
"ACAN"	357
"ACAP1"	18
"ACAP2"	2128
"ACAP3"	1828
"ACAT1"	1010
