gene/TE	../../BAM/CGND_13043/HRA-00287_PE.bam
"A1BG"	26
"A1BG-AS1"	92
"A1CF"	0
"A2M"	2967
"A2M-AS1"	159
"A2ML1"	133
"A2MP1"	4
"A3GALT2"	0
"A4GALT"	70
"A4GNT"	0
"AA06"	13
"AAAS"	266
"AACS"	682
"AACSP1"	2
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	3
"AADAT"	272
"AAED1"	94
"AAGAB"	614
"AAK1"	9121
"AAMDC"	94
"AAMP"	873
"AANAT"	1
"AAR2"	256
"AARD"	6
"AARS"	4630
"AARS2"	355
"AARSD1"	75
"AASDH"	785
"AASDHPPT"	2202
"AASS"	731
"AATBC"	4
"AATF"	548
"AATK"	3408
"ABALON"	4
"ABAT"	5072
"ABCA1"	1632
"ABCA10"	465
"ABCA11P"	164
"ABCA12"	8
"ABCA13"	6
"ABCA17P"	107
"ABCA2"	13760
"ABCA3"	2074
"ABCA4"	9
"ABCA5"	2570
"ABCA6"	1814
"ABCA7"	152
"ABCA8"	4477
"ABCA9"	616
"ABCA9-AS1"	1
"ABCB1"	108
"ABCB10"	349
"ABCB11"	0
"ABCB4"	18
"ABCB5"	0
"ABCB6"	330
"ABCB7"	568
"ABCB8"	310
"ABCB9"	260
"ABCC1"	390
"ABCC10"	194
"ABCC11"	19
"ABCC12"	17
"ABCC13"	1
"ABCC2"	56
"ABCC3"	9
"ABCC4"	499
"ABCC5"	1786
"ABCC5-AS1"	0
"ABCC6"	18
"ABCC6P1"	8
"ABCC6P2"	3
"ABCC8"	214
"ABCC9"	1202
"ABCD1"	103
"ABCD2"	649
"ABCD3"	1309
"ABCD4"	434
"ABCE1"	954
"ABCF1"	650
"ABCF2"	851
"ABCF3"	580
"ABCG1"	886
"ABCG2"	182
"ABCG4"	150
"ABCG5"	5
"ABCG8"	25
"ABHD1"	9
"ABHD10"	685
"ABHD11"	49
"ABHD11-AS1"	0
"ABHD12"	1171
"ABHD12B"	79
"ABHD13"	1172
"ABHD14A"	184
"ABHD14A-ACY1"	110
"ABHD14B"	103
"ABHD15"	141
"ABHD16A"	492
"ABHD16B"	0
"ABHD17A"	1635
"ABHD17B"	1335
"ABHD17C"	408
"ABHD18"	379
"ABHD2"	3749
"ABHD3"	307
"ABHD4"	533
"ABHD5"	818
"ABHD6"	940
"ABHD8"	1235
"ABI1"	1793
"ABI2"	5904
"ABI3"	181
"ABI3BP"	303
"ABL1"	1524
"ABL2"	2572
"ABLIM1"	7225
"ABLIM2"	989
"ABLIM3"	459
"ABO"	2
"ABR"	7568
"ABRA"	5
"ABRACL"	70
"ABRAXAS1"	68
"ABRAXAS2"	379
"ABT1"	143
"ABTB1"	444
"ABTB2"	328
"ACAA1"	597
"ACAA2"	546
"ACACA"	4243
"ACACB"	755
"ACAD10"	252
"ACAD11"	444
"ACAD8"	344
"ACAD9"	336
"ACADL"	59
"ACADM"	897
"ACADS"	92
"ACADSB"	700
"ACADVL"	1391
"ACAN"	205
"ACAP1"	22
"ACAP2"	2122
"ACAP3"	896
"ACAT1"	537
"ACAT2"	253
"ACBD3"	939
"ACBD3-AS1"	0
"ACBD4"	134
"ACBD5"	2240
"ACBD6"	249
"ACBD7"	1254
"ACBD7-DCLRE1CP1"	86
"ACCS"	39
"ACCSL"	0
"ACD"	166
"ACE"	62
"ACE2"	2
"ACER1"	1
"ACER2"	163
"ACER3"	1709
"ACHE"	280
"ACIN1"	1979
"ACKR1"	84
"ACKR2"	20
"ACKR3"	153
"ACKR4"	8
"ACLY"	1350
"ACMSD"	0
"ACO1"	727
"ACO2"	3800
"ACOD1"	0
"ACOT1"	52
"ACOT11"	208
"ACOT12"	5
"ACOT13"	459
"ACOT2"	171
"ACOT4"	14
"ACOT6"	0
"ACOT7"	966
"ACOT8"	255
"ACOT9"	327
"ACOX1"	1918
"ACOX2"	69
"ACOX3"	340
"ACOXL"	0
"ACOXL-AS1"	10
"ACP1"	844
"ACP2"	147
"ACP4"	1
"ACP5"	15
"ACP6"	167
"ACP7"	67
"ACPP"	90
"ACR"	1
"ACRBP"	11
"ACRV1"	13
"ACSBG1"	982
"ACSBG2"	3
"ACSF2"	124
"ACSF3"	223
"ACSL1"	2265
"ACSL3"	4553
"ACSL4"	1839
"ACSL5"	94
"ACSL6"	2773
"ACSM1"	4
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	47
"ACSM6"	0
"ACSS1"	1141
"ACSS2"	509
"ACSS3"	824
"ACTA1"	5
"ACTA2"	97
"ACTA2-AS1"	201
"ACTB"	21948
"ACTBL2"	0
"ACTC1"	2
"ACTG1"	8679
"ACTG1P17"	8
"ACTG1P20"	42
"ACTG1P4"	46
"ACTG2"	4
"ACTL10"	5
"ACTL6A"	244
"ACTL6B"	207
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	1554
"ACTN1-AS1"	2
"ACTN2"	1005
"ACTN3"	3
"ACTN4"	2608
"ACTR10"	816
"ACTR1A"	2066
"ACTR1B"	765
"ACTR2"	5975
"ACTR3"	2442
"ACTR3B"	520
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	270
"ACTR5"	177
"ACTR6"	653
"ACTR8"	725
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	77
"ACVR1"	317
"ACVR1B"	1067
"ACVR1C"	836
"ACVR2A"	899
"ACVR2B"	1134
"ACVR2B-AS1"	19
"ACVRL1"	58
"ACY1"	30
"ACY3"	4
"ACYP1"	182
"ACYP2"	555
"ADA"	53
"ADA2"	276
"ADAD1"	0
"ADAD2"	7
"ADAL"	257
"ADAM10"	3289
"ADAM11"	553
"ADAM12"	171
"ADAM15"	313
"ADAM17"	855
"ADAM18"	0
"ADAM19"	163
"ADAM1A"	86
"ADAM2"	0
"ADAM20"	201
"ADAM20P1"	125
"ADAM21"	11
"ADAM21P1"	1
"ADAM22"	4985
"ADAM23"	2518
"ADAM28"	477
"ADAM29"	4
"ADAM30"	0
"ADAM32"	356
"ADAM33"	28
"ADAM3A"	0
"ADAM3B"	1
"ADAM5"	12
"ADAM6"	0
"ADAM7"	1
"ADAM8"	46
"ADAM9"	1390
"ADAMDEC1"	0
"ADAMTS1"	636
"ADAMTS10"	175
"ADAMTS12"	29
"ADAMTS13"	111
"ADAMTS14"	20
"ADAMTS15"	14
"ADAMTS16"	83
"ADAMTS17"	107
"ADAMTS18"	1
"ADAMTS19"	224
"ADAMTS19-AS1"	2
"ADAMTS2"	166
"ADAMTS20"	2
"ADAMTS3"	113
"ADAMTS4"	635
"ADAMTS5"	62
"ADAMTS6"	77
"ADAMTS7"	16
"ADAMTS7P1"	17
"ADAMTS8"	123
"ADAMTS9"	389
"ADAMTS9-AS1"	2
"ADAMTS9-AS2"	137
"ADAMTSL1"	61
"ADAMTSL2"	281
"ADAMTSL3"	445
"ADAMTSL4"	27
"ADAMTSL4-AS1"	14
"ADAMTSL5"	22
"ADAP1"	1461
"ADAP2"	150
"ADAR"	6548
"ADARB1"	1395
"ADARB2"	1201
"ADARB2-AS1"	8
"ADAT1"	452
"ADAT2"	62
"ADAT3"	54
"ADCK1"	77
"ADCK2"	416
"ADCK5"	51
"ADCY1"	7652
"ADCY10"	115
"ADCY10P1"	332
"ADCY2"	3434
"ADCY3"	948
"ADCY4"	7
"ADCY5"	2061
"ADCY6"	495
"ADCY7"	662
"ADCY8"	514
"ADCY9"	1059
"ADCYAP1"	45
"ADCYAP1R1"	4180
"ADD1"	5382
"ADD2"	2210
"ADD3"	8112
"ADD3-AS1"	41
"ADGB"	6
"ADGRA1"	420
"ADGRA1-AS1"	9
"ADGRA2"	101
"ADGRA3"	1523
"ADGRB1"	1096
"ADGRB2"	2086
"ADGRB3"	4086
"ADGRD1"	32
"ADGRD1-AS1"	0
"ADGRE1"	19
"ADGRE2"	117
"ADGRE3"	1
"ADGRE4P"	7
"ADGRE5"	86
"ADGRF1"	0
"ADGRF2"	5
"ADGRF3"	17
"ADGRF4"	2
"ADGRF5"	259
"ADGRG1"	2721
"ADGRG2"	5
"ADGRG3"	2
"ADGRG4"	0
"ADGRG5"	8
"ADGRG6"	75
"ADGRG7"	0
"ADGRL1"	4417
"ADGRL2"	2748
"ADGRL3"	5288
"ADGRL3-AS1"	1
"ADGRL4"	94
"ADGRV1"	6512
"ADH1A"	0
"ADH1B"	23
"ADH1C"	0
"ADH4"	0
"ADH5"	1312
"ADH6"	0
"ADH7"	0
"ADHFE1"	186
"ADI1"	595
"ADIG"	2
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	1081
"ADIPOR2"	3388
"ADIRF"	240
"ADK"	457
"ADM"	188
"ADM2"	2
"ADM5"	5
"ADNP"	3274
"ADNP-AS1"	9
"ADNP2"	751
"ADO"	1271
"ADORA1"	724
"ADORA2A"	37
"ADORA2A-AS1"	1
"ADORA2B"	134
"ADORA3"	223
"ADPGK"	379
"ADPGK-AS1"	16
"ADPRH"	79
"ADPRHL1"	110
"ADPRHL2"	190
"ADPRM"	111
"ADRA1A"	879
"ADRA1B"	139
"ADRA1D"	15
"ADRA2A"	193
"ADRA2B"	22
"ADRA2C"	90
"ADRB1"	379
"ADRB2"	133
"ADRB3"	1
"ADRM1"	453
"ADSL"	235
"ADSS"	1166
"ADSSL1"	87
"ADTRP"	20
"AEBP1"	1388
"AEBP2"	1440
"AEN"	165
"AES"	4703
"AFAP1"	620
"AFAP1-AS1"	49
"AFAP1L1"	33
"AFAP1L2"	518
"AFDN"	2776
"AFDN-DT"	17
"AFF1"	3115
"AFF1-AS1"	96
"AFF2"	994
"AFF3"	2540
"AFF4"	6146
"AFG1L"	326
"AFG3L1P"	163
"AFG3L2"	747
"AFM"	0
"AFMID"	343
"AFP"	2
"AFTPH"	2108
"AGA"	91
"AGAP1"	7155
"AGAP1-IT1"	11
"AGAP11"	37
"AGAP12P"	20
"AGAP2"	4650
"AGAP2-AS1"	20
"AGAP3"	2533
"AGAP4"	194
"AGAP5"	85
"AGAP6"	141
"AGAP7P"	6
"AGAP9"	75
"AGBL1"	1
"AGBL1-AS1"	0
"AGBL2"	12
"AGBL3"	110
"AGBL4"	158
"AGBL4-IT1"	37
"AGBL5"	198
"AGBL5-AS1"	2
"AGER"	18
"AGFG1"	3152
"AGFG2"	535
"AGGF1"	1480
"AGK"	478
"AGL"	1156
"AGMAT"	44
"AGMO"	23
"AGO1"	1540
"AGO2"	2924
"AGO3"	1162
"AGO4"	977
"AGPAT1"	1000
"AGPAT2"	86
"AGPAT3"	2816
"AGPAT4"	1423
"AGPAT4-IT1"	74
"AGPAT5"	1202
"AGPS"	1783
"AGR2"	2
"AGR3"	0
"AGRN"	695
"AGRP"	0
"AGT"	2599
"AGTPBP1"	5335
