gene/TE	../../STAR_v252_mapping/CGND_12952/HRA-00783_PE.bam
"A1BG"	32
"A1BG-AS1"	153
"A1CF"	0
"A2M"	3426
"A2M-AS1"	82
"A2ML1"	131
"A2MP1"	4
"A3GALT2"	3
"A4GALT"	33
"A4GNT"	0
"AA06"	48
"AAAS"	240
"AACS"	1310
"AACSP1"	15
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	304
"AAED1"	75
"AAGAB"	889
"AAK1"	10588
"AAMDC"	57
"AAMP"	916
"AANAT"	2
"AAR2"	175
"AARD"	6
"AARS"	4651
"AARS2"	498
"AARSD1"	155
"AASDH"	601
"AASDHPPT"	2074
"AASS"	530
"AATBC"	3
"AATF"	414
"AATK"	2565
"ABALON"	1
"ABAT"	6691
"ABCA1"	709
"ABCA10"	842
"ABCA11P"	256
"ABCA12"	7
"ABCA13"	3
"ABCA17P"	95
"ABCA2"	7142
"ABCA3"	3386
"ABCA4"	26
"ABCA5"	2788
"ABCA6"	731
"ABCA7"	436
"ABCA8"	449
"ABCA9"	738
"ABCA9-AS1"	0
"ABCB1"	666
"ABCB10"	380
"ABCB11"	3
"ABCB4"	24
"ABCB5"	1
"ABCB6"	507
"ABCB7"	387
"ABCB8"	648
"ABCB9"	560
"ABCC1"	598
"ABCC10"	464
"ABCC11"	15
"ABCC12"	82
"ABCC13"	1
"ABCC2"	13
"ABCC3"	25
"ABCC4"	237
"ABCC5"	2569
"ABCC5-AS1"	1
"ABCC6"	25
"ABCC6P1"	41
"ABCC6P2"	1
"ABCC8"	1271
"ABCC9"	840
"ABCD1"	62
"ABCD2"	876
"ABCD3"	1045
"ABCD4"	527
"ABCE1"	1094
"ABCF1"	718
"ABCF2"	1055
"ABCF3"	819
"ABCG1"	539
"ABCG2"	743
"ABCG4"	521
"ABCG5"	20
"ABCG8"	58
"ABHD1"	13
"ABHD10"	646
"ABHD11"	133
"ABHD11-AS1"	0
"ABHD12"	1240
"ABHD12B"	130
"ABHD13"	654
"ABHD14A"	248
"ABHD14A-ACY1"	147
"ABHD14B"	118
"ABHD15"	76
"ABHD16A"	527
"ABHD16B"	0
"ABHD17A"	1469
"ABHD17B"	587
"ABHD17C"	302
"ABHD18"	495
"ABHD2"	4577
"ABHD3"	131
"ABHD4"	181
"ABHD5"	461
"ABHD6"	617
"ABHD8"	1317
"ABI1"	1871
"ABI2"	6550
"ABI3"	48
"ABI3BP"	105
"ABL1"	1066
"ABL2"	2174
"ABLIM1"	5748
"ABLIM2"	2038
"ABLIM3"	837
"ABO"	28
"ABR"	10060
"ABRA"	2
"ABRACL"	94
"ABRAXAS1"	66
"ABRAXAS2"	419
"ABT1"	153
"ABTB1"	823
"ABTB2"	111
"ACAA1"	522
"ACAA2"	339
"ACACA"	5491
"ACACB"	1096
"ACAD10"	383
"ACAD11"	431
"ACAD8"	439
"ACAD9"	620
"ACADL"	78
"ACADM"	915
"ACADS"	117
"ACADSB"	1330
"ACADVL"	2012
"ACAN"	72
"ACAP1"	10
"ACAP2"	1939
"ACAP3"	2200
"ACAT1"	644
"ACAT2"	435
"ACBD3"	729
"ACBD3-AS1"	0
"ACBD4"	251
"ACBD5"	1649
"ACBD6"	333
"ACBD7"	1712
"ACBD7-DCLRE1CP1"	114
"ACCS"	168
"ACCSL"	0
"ACD"	227
"ACE"	200
"ACE2"	11
"ACER1"	0
"ACER2"	216
"ACER3"	1059
"ACHE"	405
"ACIN1"	1866
"ACKR1"	133
"ACKR2"	24
"ACKR3"	80
"ACKR4"	1
"ACLY"	2028
"ACMSD"	0
"ACO1"	649
"ACO2"	4827
"ACOD1"	0
"ACOT1"	70
"ACOT11"	451
"ACOT12"	5
"ACOT13"	385
"ACOT2"	180
"ACOT4"	35
"ACOT6"	5
"ACOT7"	1570
"ACOT8"	259
"ACOT9"	488
"ACOX1"	2080
"ACOX2"	62
"ACOX3"	571
"ACOXL"	1
"ACOXL-AS1"	13
"ACP1"	913
"ACP2"	365
"ACP4"	0
"ACP5"	2
"ACP6"	156
"ACP7"	10
"ACPP"	9
"ACR"	12
"ACRBP"	7
"ACRV1"	23
"ACSBG1"	1020
"ACSBG2"	1
"ACSF2"	132
"ACSF3"	316
"ACSL1"	619
"ACSL3"	4747
"ACSL4"	2023
"ACSL5"	233
"ACSL6"	5319
"ACSM1"	5
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	0
"ACSM4"	0
"ACSM5"	51
"ACSM6"	0
"ACSS1"	1338
"ACSS2"	494
"ACSS3"	570
"ACTA1"	6
"ACTA2"	62
"ACTA2-AS1"	192
"ACTB"	21171
"ACTBL2"	0
"ACTC1"	22
"ACTG1"	10300
"ACTG1P17"	6
"ACTG1P20"	68
"ACTG1P4"	171
"ACTG2"	4
"ACTL10"	0
"ACTL6A"	78
"ACTL6B"	537
"ACTL7A"	0
"ACTL7B"	3
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2633
"ACTN1-AS1"	1
"ACTN2"	1076
"ACTN3"	3
"ACTN4"	2664
"ACTR10"	989
"ACTR1A"	2328
"ACTR1B"	1457
"ACTR2"	6365
"ACTR3"	1851
"ACTR3B"	861
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	310
"ACTR5"	171
"ACTR6"	564
"ACTR8"	709
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	29
"ACVR1"	368
"ACVR1B"	1596
"ACVR1C"	803
"ACVR2A"	757
"ACVR2B"	791
"ACVR2B-AS1"	18
"ACVRL1"	222
"ACY1"	41
"ACY3"	4
"ACYP1"	192
"ACYP2"	504
"ADA"	42
"ADA2"	140
"ADAD1"	0
"ADAD2"	10
"ADAL"	279
"ADAM10"	1644
"ADAM11"	1753
"ADAM12"	53
"ADAM15"	519
"ADAM17"	754
"ADAM18"	1
"ADAM19"	436
"ADAM1A"	192
"ADAM2"	0
"ADAM20"	226
"ADAM20P1"	239
"ADAM21"	7
"ADAM21P1"	0
"ADAM22"	6412
"ADAM23"	4071
"ADAM28"	127
"ADAM29"	9
"ADAM30"	0
"ADAM32"	285
"ADAM33"	233
"ADAM3A"	0
"ADAM3B"	9
"ADAM5"	7
"ADAM6"	0
"ADAM7"	0
"ADAM8"	81
"ADAM9"	1116
"ADAMDEC1"	1
"ADAMTS1"	673
"ADAMTS10"	655
"ADAMTS12"	3
"ADAMTS13"	252
"ADAMTS14"	46
"ADAMTS15"	18
"ADAMTS16"	139
"ADAMTS17"	206
"ADAMTS18"	18
"ADAMTS19"	232
"ADAMTS19-AS1"	10
"ADAMTS2"	217
"ADAMTS20"	17
"ADAMTS3"	242
"ADAMTS4"	165
"ADAMTS5"	68
"ADAMTS6"	78
"ADAMTS7"	29
"ADAMTS7P1"	81
"ADAMTS8"	266
"ADAMTS9"	527
"ADAMTS9-AS1"	34
"ADAMTS9-AS2"	177
"ADAMTSL1"	86
"ADAMTSL2"	409
"ADAMTSL3"	153
"ADAMTSL4"	16
"ADAMTSL4-AS1"	29
"ADAMTSL5"	15
"ADAP1"	1368
"ADAP2"	103
"ADAR"	7183
"ADARB1"	1822
"ADARB2"	897
"ADARB2-AS1"	5
"ADAT1"	728
"ADAT2"	158
"ADAT3"	66
"ADCK1"	168
"ADCK2"	346
"ADCK5"	117
"ADCY1"	14191
"ADCY10"	89
"ADCY10P1"	174
"ADCY2"	3525
"ADCY3"	1386
"ADCY4"	136
"ADCY5"	2241
"ADCY6"	1151
"ADCY7"	291
"ADCY8"	427
"ADCY9"	1289
"ADCYAP1"	239
"ADCYAP1R1"	3632
"ADD1"	6574
"ADD2"	4572
"ADD3"	4597
"ADD3-AS1"	42
"ADGB"	2
"ADGRA1"	897
"ADGRA1-AS1"	24
"ADGRA2"	395
"ADGRA3"	929
"ADGRB1"	2840
"ADGRB2"	4341
"ADGRB3"	5573
"ADGRD1"	77
"ADGRD1-AS1"	0
"ADGRE1"	1
"ADGRE2"	31
"ADGRE3"	1
"ADGRE4P"	8
"ADGRE5"	80
"ADGRF1"	0
"ADGRF2"	6
"ADGRF3"	16
"ADGRF4"	4
"ADGRF5"	957
"ADGRG1"	1880
"ADGRG2"	2
"ADGRG3"	4
"ADGRG4"	3
"ADGRG5"	3
"ADGRG6"	49
"ADGRG7"	0
"ADGRL1"	6703
"ADGRL2"	2657
"ADGRL3"	4899
"ADGRL3-AS1"	0
"ADGRL4"	158
"ADGRV1"	7168
"ADH1A"	0
"ADH1B"	7
"ADH1C"	0
"ADH4"	0
"ADH5"	1229
"ADH6"	0
"ADH7"	0
"ADHFE1"	323
"ADI1"	568
"ADIG"	1
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	836
"ADIPOR2"	1028
"ADIRF"	111
"ADK"	410
"ADM"	76
"ADM2"	0
"ADM5"	16
"ADNP"	2112
"ADNP-AS1"	18
"ADNP2"	683
"ADO"	1008
"ADORA1"	696
"ADORA2A"	55
"ADORA2A-AS1"	0
"ADORA2B"	91
"ADORA3"	35
"ADPGK"	359
"ADPGK-AS1"	20
"ADPRH"	37
"ADPRHL1"	181
"ADPRHL2"	156
"ADPRM"	94
"ADRA1A"	683
"ADRA1B"	218
"ADRA1D"	44
"ADRA2A"	128
"ADRA2B"	11
"ADRA2C"	54
"ADRB1"	349
"ADRB2"	58
"ADRB3"	6
"ADRM1"	394
"ADSL"	275
"ADSS"	987
"ADSSL1"	61
"ADTRP"	56
"AEBP1"	531
"AEBP2"	1305
"AEN"	129
"AES"	5251
"AFAP1"	1086
"AFAP1-AS1"	7
"AFAP1L1"	102
"AFAP1L2"	680
"AFDN"	3127
"AFDN-DT"	15
"AFF1"	1577
"AFF1-AS1"	60
"AFF2"	1011
"AFF3"	2507
"AFF4"	4819
"AFG1L"	309
"AFG3L1P"	305
"AFG3L2"	1159
"AFM"	0
"AFMID"	212
"AFP"	7
"AFTPH"	1555
"AGA"	84
"AGAP1"	6502
"AGAP1-IT1"	46
"AGAP11"	55
"AGAP12P"	127
"AGAP2"	8426
"AGAP2-AS1"	6
"AGAP3"	3219
"AGAP4"	453
"AGAP5"	162
"AGAP6"	375
"AGAP7P"	21
"AGAP9"	122
"AGBL1"	19
"AGBL1-AS1"	0
"AGBL2"	16
"AGBL3"	122
"AGBL4"	326
"AGBL4-IT1"	81
"AGBL5"	270
"AGBL5-AS1"	1
"AGER"	23
"AGFG1"	2541
"AGFG2"	585
"AGGF1"	1343
"AGK"	753
"AGL"	1513
"AGMAT"	63
"AGMO"	6
"AGO1"	2024
"AGO2"	2706
"AGO3"	860
"AGO4"	1041
"AGPAT1"	1052
"AGPAT2"	89
"AGPAT3"	3150
"AGPAT4"	1252
"AGPAT4-IT1"	99
"AGPAT5"	911
"AGPS"	1234
"AGR2"	0
"AGR3"	0
"AGRN"	2084
"AGRP"	1
"AGT"	1619
"AGTPBP1"	2924
"AGTR1"	1
"AGTR2"	1
"AGTRAP"	59
"AGXT"	0
"AGXT2"	0
"AHCTF1"	2535
"AHCTF1P1"	10
"AHCY"	554
"AHCYL1"	7292
"AHCYL2"	2523
"AHDC1"	1780
"AHI1"	2982
"AHNAK"	11119
"AHNAK2"	3823
"AHR"	405
"AHRR"	176
"AHSA1"	1235
"AHSA2P"	739
"AHSG"	7
"AHSP"	0
"AICDA"	0
"AIDA"	1198
"AIF1"	45
"AIF1L"	938
"AIFM1"	300
"AIFM2"	185
"AIFM3"	1091
"AIG1"	711
"AIM2"	7
"AIMP1"	363
"AIMP2"	94
"AIP"	310
"AIPL1"	5
"AIRE"	11
"AIRN"	11
"AJAP1"	1015
"AJM1"	895
"AJUBA"	28
"AK1"	574
"AK2"	735
"AK3"	1134
"AK4"	2311
"AK5"	5834
"AK6"	235
"AK7"	49
"AK8"	58
"AK9"	585
"AKAIN1"	44
"AKAP1"	1021
"AKAP10"	1345
"AKAP11"	13603
"AKAP12"	8881
"AKAP13"	1786
"AKAP14"	3
"AKAP17A"	191
"AKAP2"	703
"AKAP3"	50
"AKAP4"	0
"AKAP5"	1555
"AKAP6"	8913
"AKAP7"	483
"AKAP8"	409
"AKAP8L"	1052
"AKAP9"	5257
"AKIP1"	145
"AKIRIN1"	1247
"AKIRIN2"	720
"AKNA"	442
"AKNAD1"	5
"AKR1A1"	298
"AKR1B1"	857
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	172
"AKR1C2"	70
"AKR1C3"	98
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	178
"AKR7A2"	504
"AKR7A2P1"	4
"AKR7A3"	48
"AKR7L"	49
"AKT1"	1030
"AKT1S1"	349
"AKT2"	954
"AKT3"	9730
"AKTIP"	1242
"ALAD"	1174
"ALAS1"	731
"ALAS2"	10
"ALB"	8
"ALCAM"	2047
"ALDH16A1"	105
"ALDH18A1"	464
"ALDH1A1"	749
"ALDH1A2"	39
"ALDH1A3"	202
"ALDH1B1"	209
"ALDH1L1"	1015
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	52
"ALDH1L2"	442
"ALDH2"	3107
"ALDH3A1"	1
"ALDH3A2"	1729
"ALDH3B1"	25
"ALDH3B2"	0
"ALDH4A1"	871
"ALDH5A1"	2534
"ALDH6A1"	3670
"ALDH7A1"	1364
"ALDH8A1"	126
"ALDH9A1"	747
"ALDOA"	11820
"ALDOB"	2
"ALDOC"	8816
"ALG1"	209
"ALG10"	155
"ALG10B"	412
"ALG11"	303
"ALG12"	277
"ALG13"	923
"ALG14"	83
"ALG1L"	13
"ALG1L2"	0
"ALG1L9P"	154
"ALG2"	281
"ALG3"	85
"ALG5"	140
"ALG6"	220
"ALG8"	236
"ALG9"	699
"ALK"	277
"ALKAL1"	0
"ALKAL2"	5
"ALKBH1"	162
"ALKBH2"	74
"ALKBH3"	239
"ALKBH3-AS1"	0
"ALKBH4"	180
"ALKBH5"	1929
"ALKBH6"	192
"ALKBH7"	153
"ALKBH8"	279
"ALLC"	3
"ALMS1"	3395
"ALMS1-IT1"	43
"ALMS1P1"	105
"ALOX12"	0
"ALOX12-AS1"	73
"ALOX12B"	21
"ALOX12P2"	125
"ALOX15"	26
"ALOX15B"	17
"ALOX15P1"	35
"ALOX5"	56
"ALOX5AP"	18
"ALOXE3"	42
"ALPI"	0
"ALPK1"	71
"ALPK2"	2
"ALPK3"	206
"ALPL"	268
"ALPP"	1
"ALPPL2"	0
"ALS2"	2464
"ALS2CL"	407
"ALS2CR12"	207
"ALX1"	0
"ALX3"	3
"ALX4"	2
"ALYREF"	142
"AMACR"	151
"AMBN"	1
"AMBP"	0
"AMBRA1"	965
"AMD1"	2451
"AMDHD1"	9
"AMDHD2"	250
"AMELX"	0
"AMELY"	0
"AMER1"	380
"AMER2"	4657
"AMER3"	1049
"AMFR"	1853
"AMH"	67
"AMHR2"	0
"AMIGO1"	1592
"AMIGO2"	167
"AMIGO3"	23
"AMMECR1"	149
"AMMECR1L"	363
"AMN"	6
"AMN1"	700
"AMOT"	2475
"AMOTL1"	1244
"AMOTL2"	701
"AMPD1"	0
"AMPD2"	1356
"AMPD3"	466
"AMPH"	3636
"AMT"	131
"AMTN"	0
"AMY1A"	3
"AMY1B"	3
"AMY1C"	0
"AMY2A"	33
"AMY2B"	841
"AMZ1"	307
"AMZ2"	1240
"AMZ2P1"	403
"ANAPC1"	1578
"ANAPC10"	209
"ANAPC11"	249
"ANAPC13"	547
"ANAPC15"	160
"ANAPC16"	561
"ANAPC1P1"	3
"ANAPC2"	469
"ANAPC4"	695
"ANAPC5"	1429
"ANAPC7"	864
"ANG"	8
"ANGEL1"	883
"ANGEL2"	1002
"ANGPT1"	47
"ANGPT2"	89
"ANGPT4"	3
"ANGPTL1"	25
"ANGPTL2"	55
"ANGPTL3"	0
"ANGPTL4"	182
"ANGPTL5"	1
"ANGPTL6"	12
"ANGPTL7"	3
"ANGPTL8"	3
"ANHX"	0
"ANK1"	1224
"ANK2"	34939
