gene/TE	../../BAM/CGND_13066/HRA-00575_PE.bam
"A1BG"	39
"A1BG-AS1"	144
"A1CF"	1
"A2M"	1329
"A2M-AS1"	79
"A2ML1"	154
"A2MP1"	2
"A3GALT2"	8
"A4GALT"	35
"A4GNT"	0
"AA06"	46
"AAAS"	218
"AACS"	1143
"AACSP1"	17
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	257
"AAED1"	60
"AAGAB"	751
"AAK1"	8625
"AAMDC"	55
"AAMP"	886
"AANAT"	3
"AAR2"	186
"AARD"	15
"AARS"	4770
"AARS2"	427
"AARSD1"	127
"AASDH"	431
"AASDHPPT"	1769
"AASS"	543
"AATBC"	2
"AATF"	442
"AATK"	4734
"ABALON"	0
"ABAT"	5305
"ABCA1"	691
"ABCA10"	553
"ABCA11P"	291
"ABCA12"	22
"ABCA13"	3
"ABCA17P"	75
"ABCA2"	12464
"ABCA3"	3513
"ABCA4"	12
"ABCA5"	2265
"ABCA6"	487
"ABCA7"	391
"ABCA8"	763
"ABCA9"	477
"ABCA9-AS1"	1
"ABCB1"	295
"ABCB10"	335
"ABCB11"	6
"ABCB4"	12
"ABCB5"	0
"ABCB6"	468
"ABCB7"	360
"ABCB8"	483
"ABCB9"	497
"ABCC1"	542
"ABCC10"	319
"ABCC11"	9
"ABCC12"	51
"ABCC13"	0
"ABCC2"	27
"ABCC3"	17
"ABCC4"	180
"ABCC5"	2162
"ABCC5-AS1"	0
"ABCC6"	8
"ABCC6P1"	7
"ABCC6P2"	2
"ABCC8"	849
"ABCC9"	601
"ABCD1"	60
"ABCD2"	466
"ABCD3"	869
"ABCD4"	486
"ABCE1"	970
"ABCF1"	686
"ABCF2"	914
"ABCF3"	802
"ABCG1"	606
"ABCG2"	271
"ABCG4"	440
"ABCG5"	17
"ABCG8"	46
"ABHD1"	4
"ABHD10"	595
"ABHD11"	80
"ABHD11-AS1"	0
"ABHD12"	1405
"ABHD12B"	99
"ABHD13"	550
"ABHD14A"	241
"ABHD14A-ACY1"	126
"ABHD14B"	76
"ABHD15"	110
"ABHD16A"	463
"ABHD16B"	0
"ABHD17A"	1540
"ABHD17B"	775
"ABHD17C"	285
"ABHD18"	381
"ABHD2"	4972
"ABHD3"	74
"ABHD4"	209
"ABHD5"	378
"ABHD6"	686
"ABHD8"	1337
"ABI1"	1269
"ABI2"	6036
"ABI3"	41
"ABI3BP"	116
"ABL1"	1325
"ABL2"	2217
"ABLIM1"	4533
"ABLIM2"	1631
"ABLIM3"	842
"ABO"	13
"ABR"	9640
"ABRA"	1
"ABRACL"	70
"ABRAXAS1"	45
"ABRAXAS2"	360
"ABT1"	112
"ABTB1"	681
"ABTB2"	163
"ACAA1"	515
"ACAA2"	287
"ACACA"	4412
"ACACB"	723
"ACAD10"	219
"ACAD11"	407
"ACAD8"	346
"ACAD9"	533
"ACADL"	29
"ACADM"	624
"ACADS"	120
"ACADSB"	1112
"ACADVL"	1397
"ACAN"	158
"ACAP1"	11
"ACAP2"	1348
"ACAP3"	2073
"ACAT1"	467
"ACAT2"	389
"ACBD3"	617
"ACBD3-AS1"	0
"ACBD4"	196
"ACBD5"	1574
"ACBD6"	259
"ACBD7"	649
"ACBD7-DCLRE1CP1"	40
"ACCS"	134
"ACCSL"	4
"ACD"	184
"ACE"	98
"ACE2"	4
"ACER1"	0
"ACER2"	169
"ACER3"	1070
"ACHE"	467
"ACIN1"	1494
"ACKR1"	141
"ACKR2"	8
"ACKR3"	42
"ACKR4"	1
"ACLY"	1903
"ACMSD"	0
"ACO1"	488
"ACO2"	4257
"ACOD1"	0
"ACOT1"	24
"ACOT11"	262
"ACOT12"	4
"ACOT13"	277
"ACOT2"	252
"ACOT4"	33
"ACOT6"	1
"ACOT7"	1600
"ACOT8"	292
"ACOT9"	363
"ACOX1"	1703
"ACOX2"	27
"ACOX3"	469
"ACOXL"	0
"ACOXL-AS1"	16
"ACP1"	717
"ACP2"	365
"ACP4"	1
"ACP5"	4
"ACP6"	210
"ACP7"	56
"ACPP"	4
"ACR"	3
"ACRBP"	4
"ACRV1"	15
"ACSBG1"	656
"ACSBG2"	0
"ACSF2"	64
"ACSF3"	254
"ACSL1"	1360
"ACSL3"	3277
"ACSL4"	1502
"ACSL5"	137
"ACSL6"	3761
"ACSM1"	5
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	16
"ACSM6"	0
"ACSS1"	697
"ACSS2"	470
"ACSS3"	277
"ACTA1"	5
"ACTA2"	22
"ACTA2-AS1"	182
"ACTB"	20511
"ACTBL2"	0
"ACTC1"	12
"ACTG1"	9910
"ACTG1P17"	11
"ACTG1P20"	43
"ACTG1P4"	158
"ACTG2"	0
"ACTL10"	1
"ACTL6A"	58
"ACTL6B"	415
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	0
"ACTL9"	0
"ACTN1"	2031
"ACTN1-AS1"	2
"ACTN2"	1548
"ACTN3"	3
"ACTN4"	2283
"ACTR10"	800
"ACTR1A"	2617
"ACTR1B"	1553
